N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.113030849E+00 1.097569494E+00 1.083207241E+00 1.070090125E+00
1.600000000E+01 1.229122057E+00 1.225369712E+00 1.222140776E+00 1.219357643E+00
1.700000000E+01 1.242916636E+00 1.240098426E+00 1.238081955E+00 1.236516480E+00
1.549996187E+01 1.212859934E+00 1.209063822E+00 1.205833319E+00 1.202551754E+00
1.649996187E+01 1.231482759E+00 1.227389532E+00 1.223823163E+00 1.221221487E+00
1.674996808E+01 1.234289240E+00 1.230763553E+00 1.227450485E+00 1.225329839E+00
1.624993176E+01 1.231454750E+00 1.227362692E+00 1.223992161E+00 1.221072683E+00
1.574996808E+01 1.222533963E+00 1.218678097E+00 1.215946013E+00 1.213080907E+00
1.524993176E+01 1.192295491E+00 1.186775427E+00 1.181359484E+00 1.176221840E+00
