fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.588981796E-13 1.000000000E+20 1.220443674E+00 1.657966297E-14 2.994440981E-05 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.224681002E-13 1.000000000E+20 1.267576188E+00 1.492300451E-14 9.050194419E-05 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.148445460E-13 1.000000000E+20 1.232688208E+00 2.346300996E-14 4.274530863E-05 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.787845201E-13 1.000000000E+20 1.267679860E+00 2.189225545E-14 9.191266342E-05 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.959396278E-13 1.000000000E+20 1.242351665E+00 3.351822973E-14 5.185406733E-05 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.603624715E-13 1.000000000E+20 1.267990595E+00 3.210045936E-14 9.270714117E-05 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.126055567E-13 1.000000000E+20 1.250065497E+00 4.845205587E-14 6.434352060E-05 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.778179966E-13 1.000000000E+20 1.268379998E+00 4.706462519E-14 9.494012504E-05 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.791771512E-13 1.000000000E+20 1.255979965E+00 7.034358424E-14 7.642599818E-05 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.455190541E-13 1.000000000E+20 1.269019691E+00 6.897334566E-14 9.784328506E-05 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.142467534E-13 1.000000000E+20 1.260935955E+00 1.023668966E-13 8.606334514E-05 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.821549269E-13 1.000000000E+20 1.270022342E+00 1.010162451E-13 1.014792244E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.240634858E-12 1.000000000E+20 1.265473867E+00 1.492831814E-13 9.614410320E-05 
