22	1.282E-4
41	1.284E-4
60	1.289E-4
79	1.297E-4
98	1.304E-4
117	1.308E-4
136	1.312E-4
155	1.316E-4
174	1.322E-4
193	1.328E-4
212	1.335E-4
231	1.339E-4
251	1.341E-4
269	1.347E-4
289	1.352E-4
307	1.359E-4
326	1.365E-4
345	1.368E-4
364	1.369E-4
383	1.374E-4
402	1.379E-4
421	1.386E-4
440	1.39E-4
459	1.394E-4
478	1.396E-4
497	1.401E-4
516	1.408E-4
535	1.412E-4
555	1.415E-4
573	1.416E-4
592	1.421E-4
611	1.427E-4
630	1.431E-4
649	1.434E-4
668	1.436E-4
687	1.438E-4
706	1.443E-4
726	1.446E-4
744	1.453E-4
763	1.456E-4
782	1.457E-4
801	1.457E-4
820	1.462E-4
839	1.467E-4
858	1.47E-4
877	1.473E-4
896	1.474E-4
915	1.475E-4
934	1.48E-4
953	1.485E-4
972	1.487E-4
991	1.488E-4
1010	1.49E-4
1029	1.492E-4
1048	1.495E-4
1067	1.499E-4
1086	1.502E-4
1105	1.502E-4
1124	1.503E-4
1144	1.505E-4
1162	1.509E-4
1181	1.512E-4
1200	1.513E-4
1219	1.513E-4
1238	1.515E-4
1257	1.517E-4
1277	1.519E-4
1295	1.524E-4
1314	1.524E-4
1333	1.524E-4
1352	1.523E-4
1371	1.529E-4
1390	1.53E-4
1410	1.532E-4
1428	1.531E-4
1447	1.53E-4
1466	1.534E-4
1485	1.537E-4
1504	1.539E-4
1523	1.54E-4
1542	1.537E-4
1561	1.538E-4
1580	1.54E-4
1599	1.545E-4
1618	1.545E-4
1637	1.545E-4
1656	1.545E-4
1675	1.545E-4
1694	1.547E-4
1713	1.549E-4
1732	1.552E-4
1751	1.55E-4
1770	1.548E-4
1789	1.551E-4
1808	1.552E-4
1827	1.556E-4
1846	1.557E-4
1865	1.555E-4
1884	1.555E-4
1903	1.555E-4
1922	1.558E-4
1941	1.559E-4
1960	1.56E-4
1979	1.558E-4
1998	1.557E-4
2017	1.56E-4
2036	1.562E-4
2055	1.565E-4
2075	1.561E-4
2093	1.561E-4
2112	1.562E-4
2131	1.564E-4
2150	1.567E-4
2169	1.569E-4
2188	1.565E-4
2207	1.565E-4
2226	1.564E-4
2245	1.567E-4
2264	1.568E-4
2283	1.568E-4
2302	1.569E-4
2321	1.566E-4
2340	1.567E-4
2359	1.568E-4
2379	1.571E-4
2397	1.572E-4
2417	1.568E-4
2435	1.568E-4
2454	1.57E-4
2473	1.57E-4
2492	1.573E-4
2511	1.571E-4
2530	1.569E-4
2549	1.571E-4
2568	1.57E-4
2587	1.573E-4
2606	1.574E-4
2626	1.573E-4
2644	1.572E-4
2663	1.572E-4
2682	1.571E-4
2701	1.575E-4
2720	1.575E-4
2739	1.575E-4
2758	1.572E-4
2777	1.573E-4
2796	1.574E-4
2815	1.576E-4
2834	1.577E-4
2853	1.575E-4
2872	1.571E-4
2891	1.572E-4
2910	1.574E-4
2929	1.578E-4
2948	1.577E-4
2968	1.574E-4
2986	1.575E-4
3005	1.575E-4
3024	1.575E-4
3043	1.577E-4
3062	1.577E-4
3081	1.574E-4
3100	1.573E-4
3119	1.575E-4
3138	1.578E-4
3158	1.578E-4
3176	1.576E-4
3195	1.575E-4
3214	1.575E-4
3233	1.576E-4
3252	1.577E-4
3271	1.579E-4
3290	1.577E-4
3309	1.575E-4
3328	1.576E-4
3347	1.576E-4
3366	1.578E-4
3385	1.578E-4
3404	1.576E-4
3423	1.576E-4
3442	1.578E-4
3461	1.577E-4
3480	1.58E-4
3499	1.579E-4
3518	1.574E-4
3537	1.576E-4
3556	1.576E-4
3575	1.578E-4
3594	1.58E-4
3613	1.579E-4
3632	1.577E-4
3651	1.578E-4
3670	1.578E-4
3689	1.579E-4
3708	1.58E-4
