N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.991153000E-03 6.882529000E-03 7.811972000E-03 7.121952000E-03
1.600000000E+01 3.119936700E-02 3.107325700E-02 3.098038800E-02 3.021698500E-02
1.700000000E+01 6.678902500E-02 6.655122900E-02 6.545594000E-02 6.545689200E-02
1.549996187E+01 2.308649300E-02 2.255980000E-02 2.357115900E-02 2.360664100E-02
1.649996187E+01 5.356588500E-02 5.310603000E-02 5.327680800E-02 5.325831700E-02
1.674996808E+01 6.257860700E-02 6.109017300E-02 6.165868400E-02 6.204374000E-02
1.624993176E+01 4.114604000E-02 4.118086000E-02 4.109319700E-02 4.100748200E-02
1.574996808E+01 2.660986800E-02 2.665730500E-02 2.597595600E-02 2.641800000E-02
1.524993176E+01 1.592194500E-02 1.659081300E-02 1.739548500E-02 1.766275700E-02
