N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.286338000E-02 -1.462936900E-02 -1.653476500E-02 -1.945367200E-02
1.600000000E+01 3.217305400E-02 3.197560700E-02 3.168584500E-02 3.081090900E-02
1.700000000E+01 5.762250400E-02 5.610766200E-02 5.374684200E-02 5.265653600E-02
1.549996187E+01 2.113992600E-02 2.016673200E-02 2.100506900E-02 2.089761900E-02
1.649996187E+01 5.405993500E-02 5.301694600E-02 5.248401100E-02 5.177803300E-02
1.674996808E+01 5.997396100E-02 5.743757600E-02 5.696144400E-02 5.641378700E-02
1.624993176E+01 4.248749600E-02 4.228722900E-02 4.180988200E-02 4.133057300E-02
1.574996808E+01 2.653576200E-02 2.644055100E-02 2.571190500E-02 2.614757000E-02
1.524993176E+01 1.003801200E-02 9.522916000E-03 9.419432000E-03 9.049049000E-03
