T d154 d184 d214 d244
d 150 180 210 240
290 6.161801600E-02 5.875338900E-02 5.809548200E-02 5.723614100E-02
295 5.997396100E-02 5.743757600E-02 5.696144400E-02 5.641378700E-02
300 5.948855400E-02 5.736311300E-02 5.724280000E-02 5.664932800E-02
305 5.949547700E-02 5.777622400E-02 5.789576800E-02 5.755974400E-02
310 6.035927800E-02 5.904751900E-02 5.940018000E-02 5.930152600E-02
315 6.263548300E-02 6.167921500E-02 6.229675400E-02 6.208970400E-02
320 6.506861800E-02 6.451251600E-02 6.528842400E-02 6.517907000E-02
325 6.795554900E-02 6.779297000E-02 6.877603600E-02 6.881144600E-02
330 7.199804500E-02 7.233449200E-02 7.349746300E-02 7.358964900E-02
335 7.543050200E-02 7.591835100E-02 7.728710300E-02 7.741621500E-02
340 7.853189400E-02 7.915777600E-02 8.052533700E-02 8.062025200E-02
