T d154 d184 d214 d244
d 150 180 210 240
290 6.364861100E-02 6.136411100E-02 6.160084000E-02 6.163188300E-02
295 6.164170700E-02 5.940757100E-02 5.957107900E-02 5.970331800E-02
300 6.003328500E-02 5.792577700E-02 5.818718600E-02 5.821656900E-02
305 5.838411000E-02 5.633620900E-02 5.661279300E-02 5.665162200E-02
310 5.709948900E-02 5.514575800E-02 5.542706600E-02 5.551767100E-02
315 5.664379100E-02 5.474136700E-02 5.507486900E-02 5.485804000E-02
320 5.632284400E-02 5.454375100E-02 5.481883200E-02 5.463421700E-02
325 5.652761400E-02 5.478909800E-02 5.507130500E-02 5.492670400E-02
330 5.748157500E-02 5.587557500E-02 5.616902700E-02 5.605205400E-02
335 5.852282300E-02 5.683707800E-02 5.723111300E-02 5.710236800E-02
340 5.978012000E-02 5.810619000E-02 5.847445700E-02 5.833856600E-02
