T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 8.592000000E-03 1.702640700E-02 2.331289600E-02 2.620416300E-02 3.177913000E-02 4.271406700E-02 5.586290900E-02 6.532117500E-02 7.011674000E-02
295 6.399454000E-03 1.637147200E-02 2.316661800E-02 2.655623100E-02 3.121679600E-02 4.144893800E-02 5.426906400E-02 6.382615700E-02 6.888787600E-02
300 7.199010000E-04 1.481071500E-02 2.305324700E-02 2.646512100E-02 3.076663600E-02 4.026095500E-02 5.306893600E-02 6.251348600E-02 6.727304000E-02
305 -1.135257700E-02 1.122433000E-02 2.203199800E-02 2.623188900E-02 3.068553700E-02 3.960789200E-02 5.148226500E-02 6.078184600E-02 6.592266500E-02
310 -3.487769700E-02 3.761363000E-03 1.978876900E-02 2.567990200E-02 3.037732400E-02 3.868792800E-02 4.904583200E-02 5.906833500E-02 6.408305100E-02
315 -7.564050000E-02 -1.025857600E-02 1.547467300E-02 2.467530000E-02 2.984949300E-02 3.792426700E-02 4.819520700E-02 5.798277200E-02 6.234999900E-02
320 -1.355071200E-01 -3.767817000E-02 6.918190000E-03 2.219486900E-02 2.924542600E-02 3.755477300E-02 4.726249100E-02 5.677824900E-02 6.131578800E-02
325 -9.758792000E-02 -8.035436700E-02 -8.622231000E-03 1.735417800E-02 2.785651500E-02 3.689574500E-02 4.648969300E-02 5.594359400E-02 6.024491200E-02
330 -8.329187000E-03 -1.408292620E-01 -3.537826200E-02 8.834680000E-03 2.535213600E-02 3.607734700E-02 4.628160000E-02 5.571757400E-02 5.967567700E-02
335 8.120611000E-03 -1.099660960E-01 -7.869861900E-02 -6.593886000E-03 2.105766000E-02 3.509332900E-02 4.581481600E-02 5.555509400E-02 6.007343600E-02
340 1.313268000E-02 -2.378022900E-02 -1.379553680E-01 -3.256119000E-02 1.284814800E-02 3.279350900E-02 4.524765700E-02 5.564051700E-02 6.062178200E-02
