N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+13 1.360E+15 300 3.500E-4 1.448628E-1 1.006730E+1 3.699780E-1 7.513470E+1
1.292000E+13 1.360E+15 300 3.500E-4 1.354503E-1 9.244000E+0 3.646220E-1 7.486790E+1
1.668000E+13 1.360E+15 300 3.500E-4 1.262046E-1 8.442500E+0 3.592600E-1 7.448130E+1
2.154000E+13 1.360E+15 300 3.500E-4 1.171945E-1 7.683800E+0 3.536610E-1 7.415540E+1
2.783000E+13 1.360E+15 300 3.500E-4 1.084823E-1 6.956300E+0 3.479660E-1 7.371330E+1
3.594000E+13 1.360E+15 300 3.500E-4 1.001216E-1 6.277300E+0 3.421030E-1 7.330780E+1
4.642000E+13 1.360E+15 300 3.500E-4 9.215633E-2 5.635300E+0 3.360160E-1 7.279400E+1
5.995000E+13 1.360E+15 300 3.500E-4 8.462056E-2 5.043400E+0 3.298250E-1 7.228160E+1
7.743000E+13 1.360E+15 300 3.500E-4 7.753847E-2 4.491400E+0 3.232710E-1 7.167320E+1
1.000000E+14 1.360E+15 300 3.500E-4 7.092496E-2 3.983600E+0 3.164860E-1 7.098790E+1
