T d154 d184 d214 d244
d 150 180 210 240
290 1.450140000E-04 1.229100000E-04 1.071360000E-04 9.755200000E-05
295 1.331810000E-04 1.133780000E-04 9.912700000E-05 9.003300000E-05
300 1.220330000E-04 1.043770000E-04 9.297600000E-05 8.470400000E-05
305 1.169800000E-04 1.009250000E-04 9.310100000E-05 8.324500000E-05
310 1.155380000E-04 1.014320000E-04 9.248200000E-05 8.637000000E-05
315 1.165280000E-04 1.045530000E-04 9.692000000E-05 9.153200000E-05
320 1.222170000E-04 1.120300000E-04 1.053220000E-04 1.006760000E-04
325 1.294090000E-04 1.206390000E-04 1.148970000E-04 1.113000000E-04
330 1.332390000E-04 1.257900000E-04 1.213690000E-04 1.189070000E-04
335 1.242080000E-04 1.177980000E-04 1.151370000E-04 1.146640000E-04
340 8.095900000E-05 7.581200000E-05 7.567200000E-05 7.903400000E-05
