N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.000454300E-02 1.994408300E-02 2.004411500E-02 2.017816800E-02
1.016672606E+01 1.421052500E-02 1.410499300E-02 1.413372300E-02 1.419718600E-02
1.033324570E+01 1.000121500E-02 9.878907000E-03 9.864624000E-03 9.881661000E-03
1.049996187E+01 6.983767000E-03 6.863760000E-03 6.827436000E-03 6.817042000E-03
1.066670514E+01 4.845197000E-03 4.737736000E-03 4.692946000E-03 4.668446000E-03
1.083333839E+01 3.344536000E-03 3.253510000E-03 3.208265000E-03 3.178444000E-03
1.100000000E+01 2.300682000E-03 2.226399000E-03 2.185196000E-03 2.155669000E-03
1.116672606E+01 1.580274000E-03 1.521579000E-03 1.486768000E-03 1.460941000E-03
1.133324570E+01 1.086906000E-03 1.042089000E-03 1.014715000E-03 9.943480000E-04
1.149996187E+01 7.516980000E-04 7.189590000E-04 6.990490000E-04 6.844980000E-04
1.166670514E+01 5.259060000E-04 5.033260000E-04 4.900510000E-04 4.806420000E-04
1.183333839E+01 3.751200000E-04 3.605730000E-04 3.525480000E-04 3.470480000E-04
1.200000000E+01 2.749760000E-04 2.663220000E-04 2.619890000E-04 2.590600000E-04
1.216672606E+01 2.084080000E-04 2.036910000E-04 2.016410000E-04 2.001960000E-04
1.233324570E+01 1.636100000E-04 1.612650000E-04 1.604760000E-04 1.598110000E-04
1.249996187E+01 1.326590000E-04 1.316270000E-04 1.314500000E-04 1.311440000E-04
1.266670514E+01 1.104380000E-04 1.100510000E-04 1.101380000E-04 1.099680000E-04
1.283333839E+01 9.371500000E-05 9.362000000E-05 9.379200000E-05 9.216600000E-05
1.300000000E+01 8.052200000E-05 8.054000000E-05 8.198400000E-05 8.235300000E-05
