N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.147747500E-02 1.082010200E-02 1.042544400E-02 1.019278700E-02
1.016672606E+01 8.447970000E-03 7.868074000E-03 7.510786000E-03 7.288652000E-03
1.033324570E+01 6.150012000E-03 5.669179000E-03 5.389173000E-03 5.175378000E-03
1.049996187E+01 4.433447000E-03 4.054236000E-03 3.849303000E-03 3.657358000E-03
1.066670514E+01 3.173649000E-03 2.886364000E-03 2.730932000E-03 2.581389000E-03
1.083333839E+01 2.264954000E-03 2.054349000E-03 1.939220000E-03 1.828592000E-03
1.100000000E+01 1.619502000E-03 1.469496000E-03 1.386824000E-03 1.308241000E-03
1.116672606E+01 1.166843000E-03 1.063043000E-03 1.005725000E-03 9.523130000E-04
1.133324570E+01 8.525660000E-04 7.831030000E-04 7.451040000E-04 7.105500000E-04
1.149996187E+01 6.358780000E-04 5.912910000E-04 5.674360000E-04 5.463080000E-04
1.166670514E+01 4.867950000E-04 4.596300000E-04 4.458360000E-04 4.334200000E-04
1.183333839E+01 3.836120000E-04 3.680750000E-04 3.607120000E-04 3.537450000E-04
1.200000000E+01 3.108810000E-04 3.026080000E-04 2.990210000E-04 2.952320000E-04
1.216672606E+01 2.578930000E-04 2.538330000E-04 2.522650000E-04 2.502340000E-04
1.233324570E+01 2.175350000E-04 2.157410000E-04 2.151590000E-04 2.140650000E-04
1.249996187E+01 1.853260000E-04 1.846620000E-04 1.845100000E-04 1.838930000E-04
1.266670514E+01 1.585780000E-04 1.584220000E-04 1.584220000E-04 1.580400000E-04
1.283333839E+01 1.357100000E-04 1.357430000E-04 1.356580000E-04 1.355630000E-04
1.300000000E+01 1.158150000E-04 1.157660000E-04 1.159470000E-04 1.160240000E-04
