N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.209819648E+00 1.205834505E+00 1.197146684E+00 1.178590977E+00 1.141796109E+00 1.075726196E+00 1.016953634E+00 1.017632534E+00 1.020190854E+00 1.025170404E+00 1.033387099E+00
1.600000000E+01 1.263296845E+00 1.263126582E+00 1.263778788E+00 1.264583176E+00 1.266291908E+00 1.268116191E+00 1.269464900E+00 1.269851452E+00 1.266786117E+00 1.261406297E+00 1.249694209E+00
1.700000000E+01 1.342834037E+00 1.340613169E+00 1.339214830E+00 1.338752297E+00 1.339431134E+00 1.341156679E+00 1.343712187E+00 1.347218299E+00 1.351000869E+00 1.355159904E+00 1.359397133E+00
1.549996187E+01 1.235490300E+00 1.235720005E+00 1.236218553E+00 1.236092013E+00 1.234510233E+00 1.229496382E+00 1.218390549E+00 1.195909888E+00 1.154627879E+00 1.086111557E+00 1.012039541E+00
1.649996187E+01 1.298136153E+00 1.296822193E+00 1.296565528E+00 1.297103277E+00 1.298607092E+00 1.300859838E+00 1.303666443E+00 1.306751042E+00 1.309963663E+00 1.312705302E+00 1.314627682E+00
1.674996808E+01 1.319200326E+00 1.317374637E+00 1.316501326E+00 1.316639952E+00 1.317709351E+00 1.319704413E+00 1.322512393E+00 1.325854965E+00 1.329733859E+00 1.333487977E+00 1.336935411E+00
1.624993176E+01 1.279636770E+00 1.278813272E+00 1.278964708E+00 1.280065030E+00 1.281955825E+00 1.284115959E+00 1.286620906E+00 1.288855890E+00 1.290624866E+00 1.291180226E+00 1.289456984E+00
1.574996808E+01 1.247971189E+00 1.248247069E+00 1.249041553E+00 1.250179567E+00 1.251179061E+00 1.251299481E+00 1.249706424E+00 1.244445305E+00 1.232723675E+00 1.209978486E+00 1.169639455E+00
1.524993176E+01 1.223332340E+00 1.222657961E+00 1.221099029E+00 1.216721408E+00 1.206623953E+00 1.185441229E+00 1.145400853E+00 1.076404702E+00 1.014255954E+00 1.014768415E+00 1.016673041E+00
