f G/w
1.0000000E+6 1.4312566E-4
8.9779585E+5 1.5319211E-4
8.0603739E+5 1.6421077E-4
7.2365703E+5 1.7617041E-4
6.4969628E+5 1.8935215E-4
5.8329463E+5 2.0381489E-4
5.2367949E+5 2.1974205E-4
4.7015728E+5 2.3708263E-4
4.2210526E+5 2.5602266E-4
3.7896435E+5 2.7657784E-4
3.4023262E+5 2.9887023E-4
3.0545943E+5 3.2284263E-4
2.7424021E+5 3.4872507E-4
2.4621173E+5 3.7636027E-4
2.2104787E+5 4.0572991E-4
1.9845586E+5 4.3670367E-4
1.7817285E+5 4.6923414E-4
1.5996284E+5 5.0313682E-4
1.4361398E+5 5.3793858E-4
1.2893603E+5 5.7350027E-4
1.1575824E+5 6.0966313E-4
1.0392726E+5 6.4565159E-4
9.3305466E+4 6.8152586E-4
8.3769261E+4 7.1611311E-4
7.5207695E+4 7.4977777E-4
6.7521156E+4 7.8189740E-4
6.0620214E+4 8.1197482E-4
5.4424577E+4 8.4026767E-4
4.8862159E+4 8.6630642E-4
4.3868244E+4 8.9007642E-4
3.9384728E+4 9.1176417E-4
3.5359445E+4 9.3162133E-4
3.1745563E+4 9.4922136E-4
2.8501035E+4 9.6517581E-4
2.5588111E+4 9.7971501E-4
2.2972900E+4 9.9369462E-4
2.0624974E+4 1.0060413E-3
1.8517016E+4 1.0192708E-3
1.6624501E+4 1.0316829E-3
1.4925408E+4 1.0442517E-3
1.3399969E+4 1.0576903E-3
1.2030437E+4 1.0719933E-3
1.0800876E+4 1.0885953E-3
9.6969820E+3 1.1063121E-3
8.7059100E+3 1.1256924E-3
7.8161300E+3 1.1483886E-3
7.0172890E+3 1.1730151E-3
6.3000930E+3 1.2022373E-3
5.6561970E+3 1.2349088E-3
5.0781110E+3 1.2726503E-3
4.5591070E+3 1.3140697E-3
4.0931470E+3 1.3616151E-3
3.6748100E+3 1.4164052E-3
3.2992300E+3 1.4782748E-3
2.9620350E+3 1.5466972E-3
2.6593020E+3 1.6259391E-3
2.3875110E+3 1.7147321E-3
2.1434970E+3 1.8150213E-3
1.9244230E+3 1.9296573E-3
1.7277390E+3 2.0559551E-3
1.5511570E+3 2.2020508E-3
1.3926220E+3 2.3608503E-3
1.2502900E+3 2.5427092E-3
1.1225050E+3 2.7471319E-3
1.0077810E+3 2.9754578E-3
9.0478100E+2 3.2372695E-3
8.1230900E+2 3.5232305E-3
7.2928800E+2 3.8473164E-3
6.5475100E+2 4.2071119E-3
5.8783300E+2 4.6033012E-3
5.2775400E+2 5.0627975E-3
4.7381500E+2 5.5734580E-3
4.2539000E+2 6.1400711E-3
3.8191300E+2 6.7793257E-3
3.4288000E+2 7.4672776E-3
3.0783600E+2 8.2558593E-3
2.7637400E+2 9.1379402E-3
2.4812700E+2 1.0110165E-2
2.2276800E+2 1.1205566E-2
2.0000000E+2 1.2434230E-2
