T d154 d184 d214 d244
d 150 180 210 240
290 1.249648086E+00 1.249153190E+00 1.249558611E+00 1.249482827E+00
295 1.251712894E+00 1.251112903E+00 1.251403634E+00 1.251926939E+00
300 1.254217737E+00 1.253720473E+00 1.253827112E+00 1.253571307E+00
305 1.256656007E+00 1.256400977E+00 1.256058345E+00 1.255924153E+00
310 1.259410833E+00 1.259130235E+00 1.258769075E+00 1.258499214E+00
315 1.261928008E+00 1.261617357E+00 1.261284751E+00 1.261095488E+00
320 1.263514258E+00 1.263138423E+00 1.262773552E+00 1.262525891E+00
325 1.264752463E+00 1.264268128E+00 1.264021331E+00 1.263521168E+00
330 1.265011315E+00 1.264511061E+00 1.264128251E+00 1.263775896E+00
335 1.263605959E+00 1.262943980E+00 1.262396622E+00 1.261985299E+00
340 1.261630431E+00 1.260648524E+00 1.259868233E+00 1.259499534E+00
