T d154 d184 d214 d244
d 150 180 210 240
290 1.268877503E+00 1.268536625E+00 1.268926504E+00 1.268846435E+00
295 1.269248076E+00 1.268806124E+00 1.269123063E+00 1.269678865E+00
300 1.270518468E+00 1.270167019E+00 1.270286247E+00 1.270516438E+00
305 1.272182946E+00 1.272180000E+00 1.271859297E+00 1.272138618E+00
310 1.274880275E+00 1.274925791E+00 1.274636472E+00 1.274650826E+00
315 1.278041327E+00 1.278062178E+00 1.277872309E+00 1.277749929E+00
320 1.281031595E+00 1.281080266E+00 1.280889371E+00 1.280728280E+00
325 1.284270136E+00 1.284342153E+00 1.284363256E+00 1.283957174E+00
330 1.287174808E+00 1.287432713E+00 1.287401241E+00 1.287202025E+00
335 1.289322595E+00 1.289621785E+00 1.289522346E+00 1.289307422E+00
340 1.291205255E+00 1.291447374E+00 1.291339931E+00 1.291159488E+00
