T d154 d184 d214 d244
d 150 180 210 240
290 1.229923321E+00 1.227989891E+00 1.227276060E+00 1.226415583E+00
295 1.232267772E+00 1.230037356E+00 1.229029230E+00 1.228598610E+00
300 1.234136003E+00 1.231661409E+00 1.230143958E+00 1.225239462E+00
305 1.234454580E+00 1.232120210E+00 1.229882002E+00 1.228977837E+00
310 1.234477146E+00 1.231789834E+00 1.229069735E+00 1.227239047E+00
315 1.233438947E+00 1.230222788E+00 1.227020233E+00 1.224661875E+00
320 1.230213624E+00 1.225761552E+00 1.222672533E+00 1.219768687E+00
325 1.227415065E+00 1.220784159E+00 1.217731094E+00 1.214088706E+00
330 1.222286721E+00 1.215203482E+00 1.211150766E+00 1.207166476E+00
335 1.214801173E+00 1.207770365E+00 1.201406118E+00 1.197601171E+00
340 1.207180214E+00 1.199306109E+00 1.191861447E+00 1.186493355E+00
