N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.231691270E+00 1.229789773E+00 1.227041227E+00 1.225538167E+00
1.016672606E+01 1.233763345E+00 1.231639147E+00 1.228737131E+00 1.227129684E+00
1.033324570E+01 1.235380804E+00 1.233066285E+00 1.230040417E+00 1.228354667E+00
1.049996187E+01 1.236626671E+00 1.234166515E+00 1.231054432E+00 1.229322677E+00
1.066670514E+01 1.237589380E+00 1.235033309E+00 1.231876254E+00 1.230134175E+00
1.083333839E+01 1.238356386E+00 1.235755263E+00 1.232596259E+00 1.230882080E+00
1.100000000E+01 1.239010530E+00 1.236415719E+00 1.233299788E+00 1.231654493E+00
1.116672606E+01 1.239630281E+00 1.237095037E+00 1.234070246E+00 1.232537776E+00
1.133324570E+01 1.240292746E+00 1.237874164E+00 1.234992138E+00 1.233618251E+00
1.149996187E+01 1.241077773E+00 1.238837770E+00 1.236152313E+00 1.234981149E+00
1.166670514E+01 1.242071348E+00 1.240075159E+00 1.237637980E+00 1.236706140E+00
1.183333839E+01 1.243366519E+00 1.241677460E+00 1.239530799E+00 1.238859927E+00
1.200000000E+01 1.245060028E+00 1.243730107E+00 1.241897428E+00 1.241487347E+00
1.216672606E+01 1.247243258E+00 1.246300839E+00 1.244778206E+00 1.244603394E+00
1.233324570E+01 1.249987541E+00 1.249425613E+00 1.248177723E+00 1.248190158E+00
1.249996187E+01 1.253326828E+00 1.253097840E+00 1.252063089E+00 1.252203021E+00
1.266670514E+01 1.257245098E+00 1.257268619E+00 1.256374383E+00 1.256585810E+00
1.283333839E+01 1.261677768E+00 1.261861618E+00 1.261043671E+00 1.261286610E+00
1.300000000E+01 1.266530397E+00 1.266795671E+00 1.266010983E+00 1.266264149E+00
