N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.888196000E-03 -6.345961000E-03 -2.671301600E-02 -6.723944900E-02 -1.385144590E-01 -1.485585780E-01 -9.674769800E-02 4.204224000E-03 1.270491300E-02 2.124288000E-02 3.223272300E-02
1.600000000E+01 3.265375900E-02 3.181923300E-02 3.124066800E-02 3.105576300E-02 3.042017100E-02 2.929215500E-02 2.738737200E-02 2.295534900E-02 1.450051500E-02 -4.647820000E-04 -2.738510900E-02
1.700000000E+01 6.966438200E-02 6.695703800E-02 6.464463300E-02 6.331345000E-02 6.241040300E-02 6.242915200E-02 6.382872300E-02 6.579848300E-02 6.810024000E-02 7.240577000E-02 7.685175100E-02
1.549996187E+01 2.174510000E-02 2.099711200E-02 1.949861600E-02 1.565959200E-02 7.956183000E-03 -6.773800000E-03 -3.459647300E-02 -8.280093500E-02 -1.573280520E-01 -1.652086470E-01 -1.138405970E-01
1.649996187E+01 5.618568900E-02 5.402317300E-02 5.270580200E-02 5.160586500E-02 5.108006200E-02 5.143267600E-02 5.186854800E-02 5.255082000E-02 5.382812800E-02 5.422871100E-02 5.368507900E-02
1.674996808E+01 6.393967600E-02 6.154997200E-02 5.995690900E-02 5.860962800E-02 5.797020300E-02 5.843876400E-02 5.930903700E-02 6.078595700E-02 6.339051800E-02 6.575674000E-02 6.832757500E-02
1.624993176E+01 4.386576200E-02 4.226910200E-02 4.102755000E-02 4.052164000E-02 4.011784700E-02 3.988560500E-02 4.009477900E-02 3.936163200E-02 3.759534000E-02 3.440297700E-02 2.687079300E-02
1.574996808E+01 2.661299100E-02 2.658240800E-02 2.602062300E-02 2.494631100E-02 2.231809400E-02 1.823201300E-02 1.006514000E-02 -6.136702000E-03 -3.413278900E-02 -8.282241000E-02 -1.534665840E-01
1.524993176E+01 1.451399300E-02 1.211758800E-02 6.117194000E-03 -6.524568000E-03 -3.158588200E-02 -7.745941800E-02 -1.526365800E-01 -1.554930020E-01 -1.016232320E-01 -9.973710000E-04 1.080949900E-02
