T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.541693000E-03 1.420879200E-02 2.239121400E-02 2.661833800E-02 3.334392600E-02 4.499496500E-02 5.850249100E-02 6.785115100E-02 7.230599200E-02
295 -7.270058000E-03 1.169460500E-02 2.159400400E-02 2.660322100E-02 3.232372200E-02 4.315206400E-02 5.609531300E-02 6.523251300E-02 6.946934000E-02
300 -2.708780600E-02 5.951345000E-03 2.020621400E-02 2.598587000E-02 3.156221700E-02 4.171754800E-02 5.456047100E-02 6.333654200E-02 6.696848100E-02
305 -6.678592800E-02 -6.322177000E-03 1.652379800E-02 2.489710800E-02 3.127029300E-02 4.112644500E-02 5.318483000E-02 6.171376900E-02 6.543881500E-02
310 -1.372406390E-01 -3.087491700E-02 8.999023000E-03 2.272198900E-02 3.055626800E-02 4.045828700E-02 5.133215700E-02 6.084227600E-02 6.436804600E-02
315 -1.525083340E-01 -7.727371500E-02 -5.478169000E-03 1.868521500E-02 2.929492700E-02 4.002112600E-02 5.149512400E-02 6.111914400E-02 6.419501000E-02
320 -1.048343580E-01 -1.520531900E-01 -3.299615300E-02 1.026017500E-02 2.728731700E-02 3.997586400E-02 5.171972600E-02 6.171433900E-02 6.542556400E-02
325 -1.001049600E-02 -1.601622170E-01 -8.096362000E-02 -5.600977000E-03 2.277188800E-02 3.909539000E-02 5.215140500E-02 6.302846300E-02 6.716637100E-02
330 1.365265300E-02 -1.101855540E-01 -1.558218710E-01 -3.355984900E-02 1.425928500E-02 3.720464600E-02 5.331356900E-02 6.541536700E-02 6.987891900E-02
335 2.295416700E-02 -1.477540300E-02 -1.710525130E-01 -8.109088400E-02 -7.593340000E-04 3.389959000E-02 5.358644400E-02 6.777377100E-02 7.422367300E-02
340 3.469228000E-02 1.170778100E-02 -1.230677570E-01 -1.551165690E-01 -2.785994300E-02 2.622922700E-02 5.292502800E-02 7.026570200E-02 7.874396300E-02
