N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.016724184E+00 1.016101623E+00 1.015625531E+00 1.015252089E+00
1.016672606E+01 1.017565693E+00 1.016798059E+00 1.016217680E+00 1.015763487E+00
1.033324570E+01 1.018188335E+00 1.017303329E+00 1.016638533E+00 1.016118349E+00
1.049996187E+01 1.018633477E+00 1.017655546E+00 1.016922579E+00 1.016347537E+00
1.066670514E+01 1.018940233E+00 1.017888031E+00 1.017098070E+00 1.016474767E+00
1.083333839E+01 1.019140665E+00 1.018026299E+00 1.017185101E+00 1.016515459E+00
1.100000000E+01 1.019258407E+00 1.018087577E+00 1.017195713E+00 1.016477338E+00
1.116672606E+01 1.019309111E+00 1.018081682E+00 1.017135203E+00 1.016362345E+00
1.133324570E+01 1.019301786E+00 1.018012787E+00 1.017004652E+00 1.016170318E+00
1.149996187E+01 1.019240840E+00 1.017882413E+00 1.016805469E+00 1.015905586E+00
1.166670514E+01 1.019129316E+00 1.017694648E+00 1.016547245E+00 1.015587972E+00
1.183333839E+01 1.018974419E+00 1.017464985E+00 1.016260463E+00 1.015268013E+00
1.200000000E+01 1.018796936E+00 1.017234116E+00 1.016012267E+00 1.015041945E+00
1.216672606E+01 1.018645177E+00 1.017083947E+00 1.015919824E+00 1.015056079E+00
1.233324570E+01 1.018611410E+00 1.017149059E+00 1.016148393E+00 1.015487538E+00
1.249996187E+01 1.018842534E+00 1.017610001E+00 1.016883354E+00 1.016500939E+00
1.266670514E+01 1.019531683E+00 1.018659287E+00 1.018282406E+00 1.018204421E+00
1.283333839E+01 1.020881903E+00 1.020451699E+00 1.020437709E+00 1.020639295E+00
1.300000000E+01 1.023054881E+00 1.023071474E+00 1.023379076E+00 1.023809997E+00
