N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -3.182076000E-03 -2.019934400E-02 -5.602236000E-02 -1.229891190E-01 -1.634062700E-01 -1.328925510E-01 -6.300533100E-02 1.064148400E-02 1.864060800E-02 2.908516800E-02 4.197133700E-02
1.600000000E+01 3.339069800E-02 3.247198300E-02 3.182002100E-02 3.118358500E-02 3.009994200E-02 2.798914300E-02 2.429361100E-02 1.593492800E-02 -9.118540000E-04 -2.794085600E-02 -7.400128700E-02
1.700000000E+01 7.709758500E-02 7.454446800E-02 7.329558500E-02 7.418992600E-02 7.609613800E-02 7.954417500E-02 8.545875700E-02 9.177019200E-02 9.904970400E-02 1.085896720E-01 1.169699790E-01
1.549996187E+01 2.198620800E-02 2.044547100E-02 1.730116600E-02 1.031118100E-02 -3.479638000E-03 -2.969833700E-02 -7.705054100E-02 -1.534933700E-01 -1.762468330E-01 -1.410900360E-01 -7.005651200E-02
1.649996187E+01 6.036614700E-02 5.817826100E-02 5.761363000E-02 5.711917600E-02 5.756904900E-02 5.941913800E-02 6.100408400E-02 6.263980500E-02 6.503944400E-02 6.522720600E-02 6.319771700E-02
1.674996808E+01 7.091897300E-02 6.850886600E-02 6.796180200E-02 6.802308000E-02 6.923540300E-02 7.237481000E-02 7.563402700E-02 7.960224600E-02 8.536223300E-02 8.992235200E-02 9.392592100E-02
1.624993176E+01 4.581393500E-02 4.426059200E-02 4.327335300E-02 4.336023000E-02 4.330166900E-02 4.322096700E-02 4.344842700E-02 4.201749100E-02 3.835436100E-02 3.168771200E-02 1.711999000E-02
1.574996808E+01 2.595756500E-02 2.568411200E-02 2.455148900E-02 2.246405100E-02 1.834040900E-02 1.070827300E-02 -4.682890000E-03 -3.280380800E-02 -8.049140600E-02 -1.550673990E-01 -1.835190710E-01
1.524993176E+01 1.283146600E-02 8.096481000E-03 -2.844803000E-03 -2.534751300E-02 -6.842323600E-02 -1.424486230E-01 -1.696541620E-01 -1.351272220E-01 -6.177434000E-02 9.611555000E-03 1.573010600E-02
