fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L433 48202440.23 340.15 34.086 2.450434483E-01 1.555364682E-04 2.316825129E-05 1.836425042E-01 1.261679064E-04 6.078801006E-01 0.000000000E+00 
L434 48228086.0931 340.08 34.093 2.461336875E-01 1.567455778E-04 2.343104183E-05 1.839366850E-01 1.273791449E-04 6.073307128E-01 0.000000000E+00 
L435 48249081.2068 340.01 34.1 2.465357652E-01 1.570828450E-04 2.359639355E-05 1.846956633E-01 1.277601395E-04 6.093080850E-01 0.000000000E+00 
L436 48270085.3734 339.97 34.104 2.473339405E-01 1.576314880E-04 2.365520442E-05 1.852699189E-01 1.276568359E-04 6.067363486E-01 0.000000000E+00 
L437 48291084.4518 339.94 34.107 2.473212053E-01 1.584337793E-04 2.387836229E-05 1.842411231E-01 1.296237422E-04 6.093901090E-01 0.000000000E+00 
L438 48312309.483 339.93 34.108 2.485165864E-01 1.592147576E-04 2.401168541E-05 1.862098417E-01 1.289673340E-04 6.068536176E-01 0.000000000E+00 
L439 48333307.861 339.91 34.11 2.483022367E-01 1.601887260E-04 2.420213936E-05 1.842393729E-01 1.313783271E-04 6.084728127E-01 0.000000000E+00 
L440 48354308.709 339.92 34.109 2.490787276E-01 1.610037371E-04 2.446224108E-05 1.857349870E-01 1.317227056E-04 6.099913082E-01 0.000000000E+00 
L441 48375413.929 339.92 34.109 2.501533277E-01 1.620229450E-04 2.476980562E-05 1.881520496E-01 1.316370546E-04 6.111387087E-01 0.000000000E+00 
L442 48396310.088 339.91 34.11 2.502402688E-01 1.626536973E-04 2.490030879E-05 1.883189435E-01 1.322182659E-04 6.117635469E-01 0.000000000E+00 
L443 48417311.008 339.91 34.11 2.507878446E-01 1.635480071E-04 2.505140301E-05 1.876601283E-01 1.334916074E-04 6.107736807E-01 0.000000000E+00 
L444 48438313.239 339.92 34.109 2.502952737E-01 1.640883648E-04 2.520544214E-05 1.878164341E-01 1.341952903E-04 6.137109668E-01 0.000000000E+00 
L445 48459312.47 339.93 34.108 2.511316002E-01 1.645748601E-04 2.530499038E-05 1.892036158E-01 1.337487809E-04 6.122676564E-01 0.000000000E+00 
L446 48480313.204 339.94 34.107 2.517209696E-01 1.652677530E-04 2.545994285E-05 1.879450309E-01 1.354599158E-04 6.119978636E-01 0.000000000E+00 
L447 48501314.976 339.94 34.107 2.518068253E-01 1.660707975E-04 2.565088789E-05 1.891068212E-01 1.356475176E-04 6.133969806E-01 0.000000000E+00 
L448 48522307.013 339.95 34.106 2.520117326E-01 1.669770948E-04 2.566671028E-05 1.887543649E-01 1.359862734E-04 6.099476295E-01 0.000000000E+00 
L449 48543075.2974 339.96 34.105 2.525661126E-01 1.677455833E-04 2.605210549E-05 1.884014827E-01 1.382706015E-04 6.149172186E-01 0.000000000E+00 
L450 48564075.8436 339.96 34.105 2.534330699E-01 1.685446962E-04 2.613812939E-05 1.904216969E-01 1.372614090E-04 6.119220864E-01 0.000000000E+00 
L451 48585078.2492 339.97 34.104 2.530573767E-01 1.693494066E-04 2.634951876E-05 1.882152826E-01 1.399863244E-04 6.148511741E-01 0.000000000E+00 
L452 48606077.5224 339.99 34.102 2.536502215E-01 1.700259616E-04 2.649426295E-05 1.889399388E-01 1.402216918E-04 6.143294802E-01 0.000000000E+00 
L453 48627078.3333 339.99 34.102 2.542988421E-01 1.703378676E-04 2.651276808E-05 1.921619679E-01 1.379614798E-04 6.120677315E-01 0.000000000E+00 
L454 48648082.5359 340 34.101 2.538911402E-01 1.709304927E-04 2.667261230E-05 1.916055822E-01 1.392048113E-04 6.146083580E-01 0.000000000E+00 
L455 48669080.2856 340.01 34.1 2.538794512E-01 1.715962195E-04 2.680026850E-05 1.910616851E-01 1.402770181E-04 6.151823668E-01 0.000000000E+00 
L456 48690080.5615 340.01 34.1 2.544030163E-01 1.723136128E-04 2.693203775E-05 1.911261600E-01 1.409129423E-04 6.143662791E-01 0.000000000E+00 
L457 48711081.5042 340 34.101 2.545654305E-01 1.730764539E-04 2.708119357E-05 1.919883946E-01 1.410664097E-04 6.146535380E-01 0.000000000E+00 
L458 48732073.715 340.01 34.1 2.550523729E-01 1.738580972E-04 2.716244911E-05 1.912061940E-01 1.420520317E-04 6.125543597E-01 0.000000000E+00 
L459 48753072.9667 340.02 34.099 2.553567240E-01 1.745926391E-04 2.745590179E-05 1.927206782E-01 1.424743802E-04 6.158323301E-01 0.000000000E+00 
L460 48774074.1117 340.01 34.1 2.561886694E-01 1.754197345E-04 2.770023399E-05 1.938841105E-01 1.428567295E-04 6.163750774E-01 0.000000000E+00 
L461 48795075.3535 340.01 34.1 2.569226303E-01 1.757023664E-04 2.772367624E-05 1.940525921E-01 1.428561377E-04 6.141448979E-01 0.000000000E+00 
L462 48816075.6244 340.03 34.098 2.570289465E-01 1.761134709E-04 2.787007267E-05 1.933873739E-01 1.441174838E-04 6.156919690E-01 0.000000000E+00 
L463 48837076.0741 340.02 34.099 2.562560898E-01 1.765377347E-04 2.793201020E-05 1.931820919E-01 1.446035537E-04 6.174338674E-01 0.000000000E+00 
L464 48858076.8782 340.03 34.098 2.567613042E-01 1.771475133E-04 2.796682361E-05 1.928268826E-01 1.450249576E-04 6.148632125E-01 0.000000000E+00 
L465 48879077.7314 340.02 34.099 2.577008772E-01 1.777284428E-04 2.829253460E-05 1.939380088E-01 1.458722109E-04 6.177304691E-01 0.000000000E+00 
L466 48900309.615 340.02 34.099 2.576477922E-01 1.786321160E-04 2.839265165E-05 1.941141143E-01 1.462663564E-04 6.169074092E-01 0.000000000E+00 
