fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 8:47:22 292.7 39.61 1.000E+000 6.747E-001 2.757E-006 1.000E+019 2.737E+000 2.274E-008 4.442E-007 1.276E-002 4.442E-007 1.478E-009 2.607E-001 6.500E-003 2.238E-007 1.173E-002 
0T02 8:50:14 292.6 39.62 1.000E+000 6.771E-001 2.720E-006 1.000E+019 2.739E+000 2.261E-008 4.443E-007 1.280E-002 4.443E-007 1.483E-009 2.607E-001 6.500E-003 2.247E-007 1.061E-002 
0T03 8:54:30 292.7 39.61 1.000E+000 6.631E-001 2.816E-006 1.000E+019 2.735E+000 2.287E-008 4.627E-007 1.331E-002 4.627E-007 1.608E-009 2.611E-001 6.800E-003 2.330E-007 1.257E-002 
0T04 8:58:34 292.7 39.61 1.000E+000 6.725E-001 2.749E-006 1.000E+019 2.738E+000 2.273E-008 4.642E-007 1.329E-002 4.642E-007 1.611E-009 2.611E-001 6.800E-003 2.334E-007 1.206E-002 
0T05 9:04:52 292.7 39.61 1.000E+000 6.367E-001 2.877E-006 1.000E+019 2.738E+000 2.281E-008 4.600E-007 1.322E-002 4.600E-007 1.588E-009 2.610E-001 6.800E-003 2.300E-007 1.190E-002 
0T06 9:12:40 292.6 39.62 1.000E+000 6.702E-001 2.763E-006 1.000E+019 2.766E+000 2.142E-008 7.690E-007 2.018E-002 7.690E-007 4.140E-009 2.668E-001 1.040E-002 3.942E-007 2.242E-002 
0T07 9:16:46 292.6 39.62 1.000E+000 6.378E-001 2.892E-006 1.000E+019 2.740E+000 2.267E-008 4.758E-007 1.367E-002 4.758E-007 1.700E-009 2.615E-001 7.000E-003 2.394E-007 1.209E-002 
0T08 9:21:06 292.6 39.62 1.000E+000 7.707E-001 2.704E-006 1.000E+019 2.743E+000 2.256E-008 4.598E-007 1.321E-002 4.598E-007 1.585E-009 2.610E-001 6.700E-003 2.331E-007 1.055E-002 
0T09 9:26:22 292.7 39.61 1.000E+000 6.656E-001 2.856E-006 1.000E+019 2.735E+000 2.291E-008 4.626E-007 1.333E-002 4.626E-007 1.611E-009 2.612E-001 6.800E-003 2.334E-007 1.257E-002 
0T10 9:32:14 292.7 39.61 1.000E+000 6.637E-001 2.883E-006 1.000E+019 2.744E+000 2.270E-008 4.734E-007 1.354E-002 4.734E-007 1.675E-009 2.613E-001 6.900E-003 2.392E-007 1.140E-002 
0T11 9:37:58 292.6 39.62 1.000E+000 6.540E-001 2.941E-006 1.000E+019 2.736E+000 2.281E-008 4.695E-007 1.356E-002 4.695E-007 1.664E-009 2.614E-001 6.900E-003 2.377E-007 1.274E-002 
0T12 9:42:50 292.6 39.62 1.000E+000 6.749E-001 2.901E-006 1.000E+019 2.736E+000 2.286E-008 4.528E-007 1.315E-002 4.528E-007 1.554E-009 2.610E-001 6.700E-003 2.285E-007 9.242E-003 
