N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 295 1.800E-4 1.208256762E+00 1.224540964E+00
1.468000E+10 5.623E+16 295 1.800E-4 1.213376889E+00 1.224791922E+00
2.154000E+10 5.623E+16 295 1.800E-4 1.220880345E+00 1.225140404E+00
3.162000E+10 5.623E+16 295 1.800E-4 1.219662611E+00 1.225612085E+00
4.642000E+10 5.623E+16 295 1.800E-4 1.222397336E+00 1.226230920E+00
6.813000E+10 5.623E+16 295 1.800E-4 1.224775256E+00 1.227010829E+00
1.000000E+11 5.623E+16 295 1.800E-4 1.226528131E+00 1.227944698E+00
1.468000E+11 5.623E+16 295 1.800E-4 1.228728706E+00 1.233029877E+00
2.154000E+11 5.623E+16 295 1.800E-4 1.238151052E+00 1.241752087E+00
3.162000E+11 5.623E+16 295 1.800E-4 1.243617573E+00 1.243940176E+00
4.642000E+11 5.623E+16 295 1.800E-4 1.245026810E+00 1.245217120E+00
6.813000E+11 5.623E+16 295 1.800E-4 1.245939713E+00 1.246059891E+00
1.000000E+12 5.623E+16 295 1.800E-4 1.255187288E+00 1.255265731E+00
1.468000E+12 5.623E+16 295 1.800E-4 1.256008942E+00 1.256058565E+00
2.154000E+12 5.623E+16 295 1.800E-4 1.266948881E+00 1.268457315E+00
3.162000E+12 5.623E+16 295 1.800E-4 1.275050740E+00 1.276164600E+00
4.642000E+12 5.623E+16 295 1.800E-4 1.276872197E+00 1.276894431E+00
6.813000E+12 5.623E+16 295 1.800E-4 1.271850402E+00 1.272842797E+00
1.000000E+13 5.623E+16 295 1.800E-4 1.285461911E+00 1.285482540E+00
