T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.228116004E+00 1.230066814E+00 1.231595930E+00 1.232786079E+00 1.233727590E+00 1.234511150E+00 1.235224794E+00 1.235955077E+00 1.236790576E+00 1.237825549E+00 1.239161458E+00 1.240903931E+00 1.243153246E+00 1.245988153E+00 1.249446564E+00 1.253511655E+00 1.258113642E+00 1.263150447E+00 1.268516717E+00
295 1.229789773E+00 1.231639147E+00 1.233066285E+00 1.234166515E+00 1.235033309E+00 1.235755263E+00 1.236415719E+00 1.237095037E+00 1.237874164E+00 1.238837770E+00 1.240075159E+00 1.241677460E+00 1.243730107E+00 1.246300839E+00 1.249425613E+00 1.253097840E+00 1.257268619E+00 1.261861618E+00 1.266795671E+00
300 1.231182641E+00 1.233024941E+00 1.234423018E+00 1.235490819E+00 1.236330679E+00 1.237034426E+00 1.237685580E+00 1.238362748E+00 1.239143126E+00 1.240104571E+00 1.241325173E+00 1.242879837E+00 1.244834469E+00 1.247238785E+00 1.250118731E+00 1.253470424E+00 1.257260156E+00 1.261434296E+00 1.265935500E+00
305 1.231586469E+00 1.233514940E+00 1.234958770E+00 1.236056563E+00 1.236925685E+00 1.237667264E+00 1.238370934E+00 1.239119236E+00 1.239990461E+00 1.241058727E+00 1.242390868E+00 1.244041333E+00 1.246048374E+00 1.248433691E+00 1.251204012E+00 1.254351257E+00 1.257852394E+00 1.261673981E+00 1.265781715E+00
310 1.229254641E+00 1.231345994E+00 1.232903045E+00 1.234094521E+00 1.235059173E+00 1.235914510E+00 1.236763876E+00 1.237701295E+00 1.238812507E+00 1.240171039E+00 1.241829666E+00 1.243812174E+00 1.246112982E+00 1.248708599E+00 1.251574226E+00 1.254692205E+00 1.258049553E+00 1.261633838E+00 1.265434646E+00
315 1.223493834E+00 1.225804988E+00 1.227536956E+00 1.228893714E+00 1.230042865E+00 1.231127673E+00 1.232276184E+00 1.233605320E+00 1.235217839E+00 1.237189954E+00 1.239552673E+00 1.242277249E+00 1.245281553E+00 1.248464469E+00 1.251749559E+00 1.255106028E+00 1.258537722E+00 1.262061737E+00 1.265697236E+00
320 1.210585592E+00 1.213109244E+00 1.215046652E+00 1.216639473E+00 1.218091691E+00 1.219584707E+00 1.221287523E+00 1.223358127E+00 1.225931453E+00 1.229090893E+00 1.232829304E+00 1.237022212E+00 1.241446985E+00 1.245861801E+00 1.250101677E+00 1.254120984E+00 1.257961165E+00 1.261692769E+00 1.265381017E+00
325 1.185373924E+00 1.187979518E+00 1.190086033E+00 1.191969142E+00 1.193875591E+00 1.196040781E+00 1.198698927E+00 1.202078362E+00 1.206372750E+00 1.211682623E+00 1.217937668E+00 1.224843532E+00 1.231921544E+00 1.238670168E+00 1.244763736E+00 1.250137735E+00 1.254913438E+00 1.259265096E+00 1.263339736E+00
330 1.140457648E+00 1.142796339E+00 1.144900533E+00 1.147064551E+00 1.149578945E+00 1.152750906E+00 1.156913709E+00 1.162412346E+00 1.169548125E+00 1.178469272E+00 1.189021887E+00 1.200637866E+00 1.212393475E+00 1.223312214E+00 1.232760948E+00 1.240632612E+00 1.247197364E+00 1.252824553E+00 1.257811937E+00
335 1.066397854E+00 1.067810656E+00 1.069513291E+00 1.071781294E+00 1.074933911E+00 1.079359442E+00 1.085526126E+00 1.093958980E+00 1.105153107E+00 1.119392775E+00 1.136482566E+00 1.155503990E+00 1.174845224E+00 1.192702032E+00 1.207838046E+00 1.220002680E+00 1.229693456E+00 1.237618268E+00 1.244331579E+00
340 1.006574952E+00 1.007132318E+00 1.007580388E+00 1.007926365E+00 1.008186717E+00 1.008381508E+00 1.008531421E+00 1.008657541E+00 1.010040158E+00 1.030470864E+00 1.055649598E+00 1.084446807E+00 1.114447622E+00 1.142589617E+00 1.166498534E+00 1.185460781E+00 1.200198099E+00 1.211901864E+00 1.221542650E+00
