T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.241096382E+00 1.245066252E+00 1.248564202E+00 1.251567464E+00 1.254089697E+00 1.256197114E+00 1.258001220E+00 1.259643173E+00 1.261280484E+00 1.263078568E+00 1.265203823E+00 1.267812808E+00 1.271033774E+00 1.274942208E+00 1.279539739E+00 1.284750713E+00 1.290444735E+00 1.296476314E+00 1.302719049E+00
295 1.243817405E+00 1.247638181E+00 1.250903272E+00 1.253649702E+00 1.255926269E+00 1.257813376E+00 1.259421926E+00 1.260883484E+00 1.262341230E+00 1.263944218E+00 1.265842556E+00 1.268179095E+00 1.271074526E+00 1.274606778E+00 1.278791921E+00 1.283578484E+00 1.288863557E+00 1.294525477E+00 1.300454447E+00
300 1.246409525E+00 1.250277637E+00 1.253464069E+00 1.256071835E+00 1.258192256E+00 1.259927441E+00 1.261394538E+00 1.262721370E+00 1.264041452E+00 1.265490772E+00 1.267204689E+00 1.269311638E+00 1.271921351E+00 1.275108462E+00 1.278896837E+00 1.283253805E+00 1.288101639E+00 1.293343507E+00 1.298889434E+00
305 1.248722135E+00 1.252843383E+00 1.256115520E+00 1.258713181E+00 1.260777126E+00 1.262438514E+00 1.263827795E+00 1.265075424E+00 1.266310652E+00 1.267660578E+00 1.269248285E+00 1.271187923E+00 1.273575557E+00 1.276476984E+00 1.279916619E+00 1.283873716E+00 1.288291244E+00 1.293096039E+00 1.298219465E+00
310 1.250442517E+00 1.255020523E+00 1.258543134E+00 1.261261287E+00 1.263371701E+00 1.265041830E+00 1.266422638E+00 1.267653897E+00 1.268866471E+00 1.270183210E+00 1.271717850E+00 1.273570791E+00 1.275822062E+00 1.278523386E+00 1.281692493E+00 1.285313023E+00 1.289342802E+00 1.293729342E+00 1.298425181E+00
315 1.251193520E+00 1.256428216E+00 1.260366470E+00 1.263338574E+00 1.265603160E+00 1.267371068E+00 1.268821255E+00 1.270109956E+00 1.271376003E+00 1.272743012E+00 1.274318347E+00 1.276188983E+00 1.278416268E+00 1.281032609E+00 1.284042057E+00 1.287425224E+00 1.291148400E+00 1.295175536E+00 1.299478556E+00
320 1.250551085E+00 1.256620917E+00 1.261127352E+00 1.264480439E+00 1.267005485E+00 1.268963681E+00 1.270569577E+00 1.272003412E+00 1.273418520E+00 1.274944021E+00 1.276682810E+00 1.278706830E+00 1.281053967E+00 1.283730643E+00 1.286720170E+00 1.289993666E+00 1.293520440E+00 1.297276999E+00 1.301252495E+00
325 1.247635854E+00 1.254671391E+00 1.259869677E+00 1.263715529E+00 1.266602892E+00 1.268848898E+00 1.270711085E+00 1.272401351E+00 1.274094232E+00 1.275928349E+00 1.278001780E+00 1.280366022E+00 1.283026356E+00 1.285953427E+00 1.289102329E+00 1.292430028E+00 1.295905945E+00 1.299516915E+00 1.303267659E+00
330 1.241660066E+00 1.249721824E+00 1.255692091E+00 1.260119503E+00 1.263465365E+00 1.266107064E+00 1.268352584E+00 1.270453964E+00 1.272614009E+00 1.274983505E+00 1.277651032E+00 1.280634597E+00 1.283888441E+00 1.287330390E+00 1.290877420E+00 1.294470094E+00 1.298079550E+00 1.301704704E+00 1.305366548E+00
335 1.231322138E+00 1.240322938E+00 1.247046086E+00 1.252084806E+00 1.255960442E+00 1.259112018E+00 1.261904636E+00 1.264639423E+00 1.267554800E+00 1.270814043E+00 1.274484162E+00 1.278523190E+00 1.282799312E+00 1.287146615E+00 1.291428590E+00 1.295570500E+00 1.299554478E+00 1.303400389E+00 1.307150761E+00
340 1.214523170E+00 1.224134010E+00 1.231421085E+00 1.236994289E+00 1.241420065E+00 1.245195587E+00 1.248748251E+00 1.252438263E+00 1.256547792E+00 1.261250247E+00 1.266568270E+00 1.272352592E+00 1.278322428E+00 1.284172704E+00 1.289686816E+00 1.294779953E+00 1.299466632E+00 1.303808488E+00 1.307882638E+00
