N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.250678711E+00 1.253603923E+00 1.256210632E+00 1.258158304E+00 1.259197401E+00 1.258681800E+00 1.256793939E+00 1.252830618E+00 1.246941286E+00 1.239044380E+00 1.229080573E+00
1.016672606E+01 1.256480897E+00 1.259607881E+00 1.262771328E+00 1.265642657E+00 1.267981577E+00 1.269118713E+00 1.269214024E+00 1.267484765E+00 1.263993717E+00 1.258521793E+00 1.250856945E+00
1.033324570E+01 1.262016208E+00 1.265022676E+00 1.268361350E+00 1.271720579E+00 1.274876628E+00 1.277153806E+00 1.278709305E+00 1.278719052E+00 1.277199322E+00 1.273842502E+00 1.268328687E+00
1.049996187E+01 1.267361032E+00 1.270037795E+00 1.273283266E+00 1.276806154E+00 1.280402282E+00 1.283397576E+00 1.285954521E+00 1.287229196E+00 1.287216405E+00 1.285556587E+00 1.281862207E+00
1.066670514E+01 1.272465534E+00 1.274703481E+00 1.277691328E+00 1.281160739E+00 1.284928681E+00 1.288326760E+00 1.291525231E+00 1.293671592E+00 1.294752664E+00 1.294380683E+00 1.292129708E+00
1.083333839E+01 1.277233305E+00 1.278999394E+00 1.281648846E+00 1.284937617E+00 1.288704663E+00 1.292289705E+00 1.295871244E+00 1.298594131E+00 1.300444315E+00 1.301020408E+00 1.299877589E+00
1.100000000E+01 1.281603272E+00 1.282910962E+00 1.285197574E+00 1.288243427E+00 1.291909602E+00 1.295545576E+00 1.299338207E+00 1.302433176E+00 1.304819468E+00 1.306091493E+00 1.305798932E+00
1.116672606E+01 1.285602343E+00 1.286483700E+00 1.288411578E+00 1.291190020E+00 1.294702077E+00 1.298308174E+00 1.302203906E+00 1.305538081E+00 1.308305539E+00 1.310103125E+00 1.310484717E+00
1.133324570E+01 1.289355386E+00 1.289840338E+00 1.291419593E+00 1.293920453E+00 1.297248130E+00 1.300775181E+00 1.304706899E+00 1.308196996E+00 1.311248661E+00 1.313466222E+00 1.314415550E+00
1.149996187E+01 1.293060851E+00 1.293165752E+00 1.294398173E+00 1.296609094E+00 1.299727085E+00 1.303138486E+00 1.307059960E+00 1.310651819E+00 1.313928021E+00 1.316504475E+00 1.317964955E+00
1.166670514E+01 1.296948543E+00 1.296673830E+00 1.297547250E+00 1.299445085E+00 1.302321825E+00 1.305580166E+00 1.309450643E+00 1.313101990E+00 1.316561363E+00 1.319459275E+00 1.321401329E+00
1.183333839E+01 1.301231716E+00 1.300567372E+00 1.301058027E+00 1.302607885E+00 1.305201237E+00 1.308260822E+00 1.312034373E+00 1.315701341E+00 1.319304387E+00 1.322490701E+00 1.324889183E+00
1.200000000E+01 1.306061060E+00 1.304997638E+00 1.305079007E+00 1.306240148E+00 1.308499765E+00 1.311305292E+00 1.314925694E+00 1.318554025E+00 1.322250937E+00 1.325681475E+00 1.328497203E+00
1.216672606E+01 1.311490538E+00 1.310031784E+00 1.309686830E+00 1.310423412E+00 1.312298880E+00 1.314790382E+00 1.318192359E+00 1.321715152E+00 1.325440091E+00 1.329051135E+00 1.332220699E+00
1.233324570E+01 1.317469020E+00 1.315640850E+00 1.314872755E+00 1.315165331E+00 1.316617183E+00 1.318739508E+00 1.321856044E+00 1.325198463E+00 1.328871840E+00 1.332580597E+00 1.336016314E+00
1.249996187E+01 1.323865985E+00 1.321717863E+00 1.320554543E+00 1.320407273E+00 1.321416057E+00 1.323128875E+00 1.325901284E+00 1.328990057E+00 1.332527185E+00 1.336239730E+00 1.339837838E+00
1.266670514E+01 1.330520721E+00 1.328120003E+00 1.326611178E+00 1.326052059E+00 1.326621707E+00 1.327905527E+00 1.330291596E+00 1.333064577E+00 1.336386109E+00 1.340008442E+00 1.343660745E+00
1.283333839E+01 1.337288165E+00 1.334711785E+00 1.332921867E+00 1.331997663E+00 1.332153111E+00 1.333009776E+00 1.334987173E+00 1.337399196E+00 1.340438973E+00 1.343886310E+00 1.347490562E+00
1.300000000E+01 1.344059492E+00 1.341387271E+00 1.339388437E+00 1.338158306E+00 1.337940532E+00 1.338390210E+00 1.339955759E+00 1.341980241E+00 1.344688972E+00 1.347891132E+00 1.351357541E+00
