f G/w
1.0000000E+6 1.3593076E-5
8.9779585E+5 1.3764028E-5
8.0603739E+5 1.3885936E-5
7.2365703E+5 1.3973087E-5
6.4969628E+5 1.4060143E-5
5.8329463E+5 1.4120702E-5
5.2367949E+5 1.4231564E-5
4.7015728E+5 1.4315609E-5
4.2210526E+5 1.4374220E-5
3.7896435E+5 1.4477401E-5
3.4023262E+5 1.4581957E-5
3.0545943E+5 1.4691264E-5
2.7424021E+5 1.4802881E-5
2.4621173E+5 1.4970314E-5
2.2104787E+5 1.5157508E-5
1.9845586E+5 1.5375451E-5
1.7817285E+5 1.5677576E-5
1.5996284E+5 1.5971038E-5
1.4361398E+5 1.6219570E-5
1.2893603E+5 1.6650995E-5
1.1575824E+5 1.7069592E-5
1.0392726E+5 1.7619796E-5
9.3305466E+4 1.8154679E-5
8.3769261E+4 1.8688094E-5
7.5207695E+4 1.9381798E-5
6.7521156E+4 2.0094382E-5
6.0620214E+4 2.0852790E-5
5.4424577E+4 2.1554417E-5
4.8862159E+4 2.2412900E-5
4.3868244E+4 2.3375599E-5
3.9384728E+4 2.4074416E-5
3.5359445E+4 2.5175090E-5
3.1745563E+4 2.6026058E-5
2.8501035E+4 2.7062949E-5
2.5588111E+4 2.7714030E-5
2.2972900E+4 2.8602121E-5
2.0624974E+4 2.9113153E-5
1.8517016E+4 2.9496179E-5
1.6624501E+4 3.0320824E-5
1.4925408E+4 3.0490201E-5
1.3399969E+4 3.1136706E-5
1.2030437E+4 3.1281641E-5
1.0800876E+4 3.0968920E-5
9.6969820E+3 3.1778193E-5
8.7059100E+3 3.1986480E-5
7.8161300E+3 3.2343559E-5
7.0172890E+3 3.2722683E-5
6.3000930E+3 3.3250143E-5
5.6561970E+3 3.4257104E-5
5.0781110E+3 3.5155465E-5
4.5591070E+3 3.5864331E-5
4.0931470E+3 3.6601005E-5
3.6748100E+3 3.8984488E-5
3.2992300E+3 4.1226379E-5
2.9620350E+3 4.2395089E-5
2.6593020E+3 4.5411228E-5
2.3875110E+3 4.8387775E-5
2.1434970E+3 5.3341181E-5
1.9244230E+3 5.7852981E-5
1.7277390E+3 6.2048312E-5
1.5511570E+3 6.5931660E-5
1.3926220E+3 7.2091659E-5
1.2502900E+3 7.7909159E-5
1.1225050E+3 8.4494748E-5
1.0077810E+3 9.2506705E-5
9.0478100E+2 1.0000549E-4
8.1230900E+2 1.0868935E-4
7.2928800E+2 1.1833651E-4
6.5475100E+2 1.2883426E-4
5.8783300E+2 1.4179060E-4
5.2775400E+2 1.4920262E-4
4.7381500E+2 1.6519980E-4
4.2539000E+2 1.8260462E-4
3.8191300E+2 1.9887928E-4
3.4288000E+2 2.2230236E-4
3.0783600E+2 2.4654733E-4
2.7637400E+2 2.5624911E-4
2.4812700E+2 3.1366400E-4
2.2276800E+2 3.2799891E-4
2.0000000E+2 3.7468431E-4
