f G/w
1.0000000E+6 2.1543175E-5
8.9779585E+5 2.2456081E-5
8.0603739E+5 2.3264935E-5
7.2365703E+5 2.3931015E-5
6.4969628E+5 2.4448408E-5
5.8329463E+5 2.4903764E-5
5.2367949E+5 2.5215016E-5
4.7015728E+5 2.5393577E-5
4.2210526E+5 2.5456924E-5
3.7896435E+5 2.5379564E-5
3.4023262E+5 2.5131309E-5
3.0545943E+5 2.4719640E-5
2.7424021E+5 2.4180794E-5
2.4621173E+5 2.3497489E-5
2.2104787E+5 2.2710359E-5
1.9845586E+5 2.1791564E-5
1.7817285E+5 2.0802474E-5
1.5996284E+5 1.9761934E-5
1.4361398E+5 1.8639560E-5
1.2893603E+5 1.7492868E-5
1.1575824E+5 1.6354937E-5
1.0392726E+5 1.5229617E-5
9.3305466E+4 1.4180560E-5
8.3769261E+4 1.3152959E-5
7.5207695E+4 1.2156386E-5
6.7521156E+4 1.1250706E-5
6.0620214E+4 1.0350337E-5
5.4424577E+4 9.5833293E-6
4.8862159E+4 8.7531023E-6
4.3868244E+4 8.1820048E-6
3.9384728E+4 7.6159583E-6
3.5359445E+4 7.0995814E-6
3.1745563E+4 6.6276982E-6
2.8501035E+4 6.1640769E-6
2.5588111E+4 5.6794116E-6
2.2972900E+4 5.6975978E-6
2.0624974E+4 5.2562463E-6
1.8517016E+4 4.9505129E-6
1.6624501E+4 4.6808607E-6
1.4925408E+4 4.9089549E-6
1.3399969E+4 4.6465747E-6
1.2030437E+4 4.8807481E-6
1.0800876E+4 5.2504578E-6
9.6969820E+3 4.8557123E-6
8.7059100E+3 4.9930104E-6
7.8161300E+3 5.0702667E-6
7.0172890E+3 5.0255210E-6
6.3000930E+3 5.3337569E-6
5.6561970E+3 5.7755809E-6
5.0781110E+3 6.2662892E-6
4.5591070E+3 6.5508318E-6
4.0931470E+3 6.6752452E-6
3.6748100E+3 7.4802270E-6
3.2992300E+3 8.0261699E-6
2.9620350E+3 8.9564890E-6
2.6593020E+3 9.1230548E-6
2.3875110E+3 9.6164860E-6
2.1434970E+3 1.1193010E-5
1.9244230E+3 1.1979459E-5
1.7277390E+3 1.2871972E-5
1.5511570E+3 1.4366809E-5
1.3926220E+3 1.4450618E-5
1.2502900E+3 1.6705171E-5
1.1225050E+3 1.7303118E-5
1.0077810E+3 1.9622741E-5
9.0478100E+2 2.0873085E-5
8.1230900E+2 2.2495207E-5
7.2928800E+2 2.4872659E-5
6.5475100E+2 2.8111358E-5
5.8783300E+2 2.9926208E-5
5.2775400E+2 3.3489295E-5
4.7381500E+2 3.8877264E-5
4.2539000E+2 3.9906894E-5
3.8191300E+2 4.5688007E-5
3.4288000E+2 4.8628089E-5
3.0783600E+2 5.0692274E-5
2.7637400E+2 5.7516606E-5
2.4812700E+2 6.3107903E-5
2.2276800E+2 5.9642850E-5
2.0000000E+2 6.6532417E-5
