f G/w
1.0000000E+6 1.2060155E-5
8.9779585E+5 1.2169563E-5
8.0603739E+5 1.2264831E-5
7.2365703E+5 1.2291590E-5
6.4969628E+5 1.2187752E-5
5.8329463E+5 1.2266288E-5
5.2367949E+5 1.2321874E-5
4.7015728E+5 1.2406114E-5
4.2210526E+5 1.2485187E-5
3.7896435E+5 1.2565558E-5
3.4023262E+5 1.2652803E-5
3.0545943E+5 1.2742370E-5
2.7424021E+5 1.2867733E-5
2.4621173E+5 1.3003454E-5
2.2104787E+5 1.3151723E-5
1.9845586E+5 1.3324717E-5
1.7817285E+5 1.3554474E-5
1.5996284E+5 1.3781690E-5
1.4361398E+5 1.4055597E-5
1.2893603E+5 1.4343305E-5
1.1575824E+5 1.4726189E-5
1.0392726E+5 1.5140343E-5
9.3305466E+4 1.5536925E-5
8.3769261E+4 1.6049805E-5
7.5207695E+4 1.6594928E-5
6.7521156E+4 1.7133702E-5
6.0620214E+4 1.7767809E-5
5.4424577E+4 1.8463393E-5
4.8862159E+4 1.9217854E-5
4.3868244E+4 1.9976180E-5
3.9384728E+4 2.0685347E-5
3.5359445E+4 2.1563040E-5
3.1745563E+4 2.2447055E-5
2.8501035E+4 2.3253308E-5
2.5588111E+4 2.3957696E-5
2.2972900E+4 2.4772929E-5
2.0624974E+4 2.5420021E-5
1.8517016E+4 2.5951553E-5
1.6624501E+4 2.6451592E-5
1.4925408E+4 2.6858221E-5
1.3399969E+4 2.6911700E-5
1.2030437E+4 2.6869987E-5
1.0800876E+4 2.6663901E-5
9.6969820E+3 2.6269370E-5
8.7059100E+3 2.5776299E-5
7.8161300E+3 2.5123064E-5
7.0172890E+3 2.4206470E-5
6.3000930E+3 2.3282510E-5
5.6561970E+3 2.2288510E-5
5.0781110E+3 2.1437955E-5
4.5591070E+3 2.0442874E-5
4.0931470E+3 1.9314161E-5
3.6748100E+3 1.8530367E-5
3.2992300E+3 1.7758868E-5
2.9620350E+3 1.6904342E-5
2.6593020E+3 1.5924495E-5
2.3875110E+3 1.5470144E-5
2.1434970E+3 1.4823890E-5
1.9244230E+3 1.4240402E-5
1.7277390E+3 1.4026015E-5
1.5511570E+3 1.3667532E-5
1.3926220E+3 1.3041690E-5
1.2502900E+3 1.2777702E-5
1.1225050E+3 1.2587697E-5
1.0077810E+3 1.3619537E-5
9.0478100E+2 1.2552872E-5
8.1230900E+2 1.3463628E-5
7.2928800E+2 1.4836588E-5
6.5475100E+2 1.4449996E-5
5.8783300E+2 1.5403808E-5
5.2775400E+2 1.7867544E-5
4.7381500E+2 1.6112791E-5
4.2539000E+2 1.6272712E-5
3.8191300E+2 1.7819901E-5
3.4288000E+2 1.8368079E-5
3.0783600E+2 1.8670387E-5
2.7637400E+2 2.1052933E-5
2.4812700E+2 2.0206073E-5
2.2276800E+2 2.7733457E-5
2.0000000E+2 2.9434628E-5
