f G/w
1.0000000E+6 2.0196831E-5
8.9779585E+5 2.0777692E-5
8.0603739E+5 2.1225831E-5
7.2365703E+5 2.1507400E-5
6.4969628E+5 2.1516024E-5
5.8329463E+5 2.1566847E-5
5.2367949E+5 2.1524900E-5
4.7015728E+5 2.1361125E-5
4.2210526E+5 2.1047537E-5
3.7896435E+5 2.0641149E-5
3.4023262E+5 2.0065480E-5
3.0545943E+5 1.9420600E-5
2.7424021E+5 1.8725650E-5
2.4621173E+5 1.7929405E-5
2.2104787E+5 1.7081213E-5
1.9845586E+5 1.6236468E-5
1.7817285E+5 1.5318472E-5
1.5996284E+5 1.4394903E-5
1.4361398E+5 1.3526318E-5
1.2893603E+5 1.2674812E-5
1.1575824E+5 1.1816476E-5
1.0392726E+5 1.1012665E-5
9.3305466E+4 1.0296866E-5
8.3769261E+4 9.5837072E-6
7.5207695E+4 8.9389435E-6
6.7521156E+4 8.3161866E-6
6.0620214E+4 7.8290497E-6
5.4424577E+4 7.3033157E-6
4.8862159E+4 6.9011006E-6
4.3868244E+4 6.5682519E-6
3.9384728E+4 6.2965548E-6
3.5359445E+4 6.0206318E-6
3.1745563E+4 5.9006850E-6
2.8501035E+4 5.7115342E-6
2.5588111E+4 5.6120195E-6
2.2972900E+4 5.4699694E-6
2.0624974E+4 5.6075496E-6
1.8517016E+4 5.6245063E-6
1.6624501E+4 5.7741925E-6
1.4925408E+4 6.0191429E-6
1.3399969E+4 6.0596562E-6
1.2030437E+4 6.4904251E-6
1.0800876E+4 6.9096199E-6
9.6969820E+3 7.1912260E-6
8.7059100E+3 7.5151000E-6
7.8161300E+3 7.9492680E-6
7.0172890E+3 8.4712674E-6
6.3000930E+3 9.1030035E-6
5.6561970E+3 9.9632474E-6
5.0781110E+3 1.0758924E-5
4.5591070E+3 1.1643344E-5
4.0931470E+3 1.2682751E-5
3.6748100E+3 1.4209485E-5
3.2992300E+3 1.5682646E-5
2.9620350E+3 1.6676813E-5
2.6593020E+3 1.8349568E-5
2.3875110E+3 2.0239019E-5
2.1434970E+3 2.2200919E-5
1.9244230E+3 2.3814380E-5
1.7277390E+3 2.6396896E-5
1.5511570E+3 2.8111202E-5
1.3926220E+3 3.0189451E-5
1.2502900E+3 3.4027335E-5
1.1225050E+3 3.8009395E-5
1.0077810E+3 4.2096364E-5
9.0478100E+2 4.7293410E-5
8.1230900E+2 5.1854147E-5
7.2928800E+2 5.7375798E-5
6.5475100E+2 6.2828608E-5
5.8783300E+2 6.9875537E-5
5.2775400E+2 7.5892121E-5
4.7381500E+2 8.3610977E-5
4.2539000E+2 9.3298790E-5
3.8191300E+2 9.8483568E-5
3.4288000E+2 1.1265329E-4
3.0783600E+2 1.2514969E-4
2.7637400E+2 1.3886784E-4
2.4812700E+2 1.5400760E-4
2.2276800E+2 1.7261394E-4
2.0000000E+2 1.8953982E-4
