f G/w
1.0000000E+6 2.6774936E-5
8.9779585E+5 2.7063674E-5
8.0603739E+5 2.7199727E-5
7.2365703E+5 2.7111094E-5
6.4969628E+5 2.6866979E-5
5.8329463E+5 2.6471102E-5
5.2367949E+5 2.5796031E-5
4.7015728E+5 2.5127815E-5
4.2210526E+5 2.4333137E-5
3.7896435E+5 2.3388409E-5
3.4023262E+5 2.2318660E-5
3.0545943E+5 2.1176094E-5
2.7424021E+5 2.0044423E-5
2.4621173E+5 1.8831473E-5
2.2104787E+5 1.7616366E-5
1.9845586E+5 1.6428196E-5
1.7817285E+5 1.5284286E-5
1.5996284E+5 1.4143711E-5
1.4361398E+5 1.3058770E-5
1.2893603E+5 1.2043976E-5
1.1575824E+5 1.1084161E-5
1.0392726E+5 1.0216316E-5
9.3305466E+4 9.3802767E-6
8.3769261E+4 8.5850252E-6
7.5207695E+4 7.9004241E-6
6.7521156E+4 7.2520059E-6
6.0620214E+4 6.6435895E-6
5.4424577E+4 6.1267707E-6
4.8862159E+4 5.6669070E-6
4.3868244E+4 5.2079595E-6
3.9384728E+4 4.7942012E-6
3.5359445E+4 4.4239538E-6
3.1745563E+4 4.1962616E-6
2.8501035E+4 3.7951997E-6
2.5588111E+4 3.6160481E-6
2.2972900E+4 3.4842784E-6
2.0624974E+4 3.2718719E-6
1.8517016E+4 3.2047756E-6
1.6624501E+4 2.9965975E-6
1.4925408E+4 2.9185567E-6
1.3399969E+4 2.9951184E-6
1.2030437E+4 3.0070040E-6
1.0800876E+4 3.1121002E-6
9.6969820E+3 3.0441523E-6
8.7059100E+3 3.0667530E-6
7.8161300E+3 3.2060997E-6
7.0172890E+3 3.2565279E-6
6.3000930E+3 3.5457583E-6
5.6561970E+3 3.7020228E-6
5.0781110E+3 4.1266475E-6
4.5591070E+3 4.0524943E-6
4.0931470E+3 4.5555415E-6
3.6748100E+3 4.6989933E-6
3.2992300E+3 5.2490742E-6
2.9620350E+3 5.4328315E-6
2.6593020E+3 6.3871676E-6
2.3875110E+3 6.7523942E-6
2.1434970E+3 7.2169787E-6
1.9244230E+3 8.2650244E-6
1.7277390E+3 9.1074806E-6
1.5511570E+3 9.8688710E-6
1.3926220E+3 1.0505136E-5
1.2502900E+3 1.1926934E-5
1.1225050E+3 1.3241380E-5
1.0077810E+3 1.4334370E-5
9.0478100E+2 1.5981168E-5
8.1230900E+2 1.6960358E-5
7.2928800E+2 1.9015081E-5
6.5475100E+2 1.9536437E-5
5.8783300E+2 2.3739941E-5
5.2775400E+2 2.7028131E-5
4.7381500E+2 2.8284083E-5
4.2539000E+2 3.1362057E-5
3.8191300E+2 3.8721094E-5
3.4288000E+2 4.2011341E-5
3.0783600E+2 4.1212422E-5
2.7637400E+2 4.9502531E-5
2.4812700E+2 5.4718461E-5
2.2276800E+2 5.6934343E-5
2.0000000E+2 6.1186138E-5
