f G/w
1.0000000E+6 2.0407385E-5
8.9779585E+5 2.1098483E-5
8.0603739E+5 2.1393650E-5
7.2365703E+5 2.1764898E-5
6.4969628E+5 2.1985106E-5
5.8329463E+5 2.2084027E-5
5.2367949E+5 2.1994346E-5
4.7015728E+5 2.1794592E-5
4.2210526E+5 2.1399390E-5
3.7896435E+5 2.0885005E-5
3.4023262E+5 2.0259810E-5
3.0545943E+5 1.9495613E-5
2.7424021E+5 1.8673570E-5
2.4621173E+5 1.7750233E-5
2.2104787E+5 1.6810044E-5
1.9845586E+5 1.5844383E-5
1.7817285E+5 1.4890180E-5
1.5996284E+5 1.3915680E-5
1.4361398E+5 1.2954960E-5
1.2893603E+5 1.2045069E-5
1.1575824E+5 1.1186892E-5
1.0392726E+5 1.0438025E-5
9.3305466E+4 9.6001810E-6
8.3769261E+4 8.9550252E-6
7.5207695E+4 8.2948520E-6
6.7521156E+4 7.6921954E-6
6.0620214E+4 7.1611256E-6
5.4424577E+4 6.6893629E-6
4.8862159E+4 6.2139710E-6
4.3868244E+4 5.8803193E-6
3.9384728E+4 5.5338615E-6
3.5359445E+4 5.2985972E-6
3.1745563E+4 5.1244242E-6
2.8501035E+4 4.7538884E-6
2.5588111E+4 4.6403698E-6
2.2972900E+4 4.5009571E-6
2.0624974E+4 4.3167348E-6
1.8517016E+4 4.3616317E-6
1.6624501E+4 4.3809605E-6
1.4925408E+4 4.4965517E-6
1.3399969E+4 4.2705730E-6
1.2030437E+4 4.3229194E-6
1.0800876E+4 4.6968673E-6
9.6969820E+3 4.6338734E-6
8.7059100E+3 4.7388009E-6
7.8161300E+3 4.7833642E-6
7.0172890E+3 4.7877654E-6
6.3000930E+3 5.0752874E-6
5.6561970E+3 5.3648121E-6
5.0781110E+3 5.5203843E-6
4.5591070E+3 5.3681374E-6
4.0931470E+3 5.6390609E-6
3.6748100E+3 6.2171838E-6
3.2992300E+3 6.6108997E-6
2.9620350E+3 6.9788822E-6
2.6593020E+3 6.9044497E-6
2.3875110E+3 7.2293512E-6
2.1434970E+3 7.8871006E-6
1.9244230E+3 8.0538834E-6
1.7277390E+3 9.2625719E-6
1.5511570E+3 9.8404401E-6
1.3926220E+3 1.0475784E-5
1.2502900E+3 1.0118830E-5
1.1225050E+3 1.2273899E-5
1.0077810E+3 1.3619360E-5
9.0478100E+2 1.4532940E-5
8.1230900E+2 1.5052519E-5
7.2928800E+2 1.7657682E-5
6.5475100E+2 1.8739185E-5
5.8783300E+2 2.2873135E-5
5.2775400E+2 2.1707812E-5
4.7381500E+2 2.5183385E-5
4.2539000E+2 2.8417617E-5
3.8191300E+2 2.9587064E-5
3.4288000E+2 2.6262378E-5
3.0783600E+2 3.3318216E-5
2.7637400E+2 3.4264433E-5
2.4812700E+2 4.2941671E-5
2.2276800E+2 3.9708789E-5
2.0000000E+2 4.7278520E-5
