f G/w
1.0000000E+6 1.2602178E-5
8.9779585E+5 1.2336140E-5
8.0603739E+5 1.2394299E-5
7.2365703E+5 1.2396803E-5
6.4969628E+5 1.2411228E-5
5.8329463E+5 1.2487822E-5
5.2367949E+5 1.2568137E-5
4.7015728E+5 1.2699226E-5
4.2210526E+5 1.2876937E-5
3.7896435E+5 1.3101855E-5
3.4023262E+5 1.3356213E-5
3.0545943E+5 1.3631608E-5
2.7424021E+5 1.4010907E-5
2.4621173E+5 1.4474014E-5
2.2104787E+5 1.4989390E-5
1.9845586E+5 1.5554463E-5
1.7817285E+5 1.6232546E-5
1.5996284E+5 1.6965999E-5
1.4361398E+5 1.7782572E-5
1.2893603E+5 1.8671986E-5
1.1575824E+5 1.9775374E-5
1.0392726E+5 2.0919330E-5
9.3305466E+4 2.2213915E-5
8.3769261E+4 2.3516507E-5
7.5207695E+4 2.5056943E-5
6.7521156E+4 2.6585131E-5
6.0620214E+4 2.8352668E-5
5.4424577E+4 3.0110613E-5
4.8862159E+4 3.2098945E-5
4.3868244E+4 3.4161856E-5
3.9384728E+4 3.6366634E-5
3.5359445E+4 3.8573847E-5
3.1745563E+4 4.1428607E-5
2.8501035E+4 4.4009834E-5
2.5588111E+4 4.6698094E-5
2.2972900E+4 5.0456769E-5
2.0624974E+4 5.3792198E-5
1.8517016E+4 5.8297543E-5
1.6624501E+4 6.2554230E-5
1.4925408E+4 6.7401567E-5
1.3399969E+4 7.2705640E-5
1.2030437E+4 7.8562335E-5
1.0800876E+4 8.5884902E-5
9.6969820E+3 9.3546515E-5
8.7059100E+3 1.0230208E-4
7.8161300E+3 1.1419485E-4
7.0172890E+3 1.2640774E-4
6.3000930E+3 1.3828311E-4
5.6561970E+3 1.5254290E-4
5.0781110E+3 1.7021528E-4
4.5591070E+3 1.8962062E-4
4.0931470E+3 2.0952388E-4
3.6748100E+3 2.3168287E-4
3.2992300E+3 2.5751160E-4
2.9620350E+3 2.8667448E-4
2.6593020E+3 3.2076621E-4
2.3875110E+3 3.5724813E-4
2.1434970E+3 4.0030573E-4
1.9244230E+3 4.4357040E-4
1.7277390E+3 4.9097680E-4
1.5511570E+3 5.4351629E-4
1.3926220E+3 6.1293369E-4
1.2502900E+3 6.8704914E-4
1.1225050E+3 7.5367591E-4
1.0077810E+3 8.3903436E-4
9.0478100E+2 9.3590016E-4
8.1230900E+2 1.0309530E-3
7.2928800E+2 1.1413603E-3
6.5475100E+2 1.2717349E-3
5.8783300E+2 1.4097796E-3
5.2775400E+2 1.5719581E-3
4.7381500E+2 1.7566775E-3
4.2539000E+2 1.9501517E-3
3.8191300E+2 2.1681582E-3
3.4288000E+2 2.3986856E-3
3.0783600E+2 2.6620902E-3
2.7637400E+2 2.9744164E-3
2.4812700E+2 3.3277341E-3
2.2276800E+2 3.6929464E-3
2.0000000E+2 4.0976771E-3
