f G/w
1.0000000E+6 2.0039979E-5
8.9779585E+5 2.0806222E-5
8.0603739E+5 2.1467568E-5
7.2365703E+5 2.1746886E-5
6.4969628E+5 2.2162558E-5
5.8329463E+5 2.2412033E-5
5.2367949E+5 2.2564646E-5
4.7015728E+5 2.2585248E-5
4.2210526E+5 2.2498305E-5
3.7896435E+5 2.2247687E-5
3.4023262E+5 2.1869607E-5
3.0545943E+5 2.1371313E-5
2.7424021E+5 2.0831393E-5
2.4621173E+5 2.0196272E-5
2.2104787E+5 1.9520989E-5
1.9845586E+5 1.8886927E-5
1.7817285E+5 1.8270547E-5
1.5996284E+5 1.7802803E-5
1.4361398E+5 1.7265113E-5
1.2893603E+5 1.6758312E-5
1.1575824E+5 1.6242617E-5
1.0392726E+5 1.5951077E-5
9.3305466E+4 1.5753665E-5
8.3769261E+4 1.5556879E-5
7.5207695E+4 1.5634283E-5
6.7521156E+4 1.5830615E-5
6.0620214E+4 1.6098765E-5
5.4424577E+4 1.6471098E-5
4.8862159E+4 1.6982346E-5
4.3868244E+4 1.7774865E-5
3.9384728E+4 1.8543052E-5
3.5359445E+4 1.9730543E-5
3.1745563E+4 2.1120166E-5
2.8501035E+4 2.2734678E-5
2.5588111E+4 2.4568879E-5
2.2972900E+4 2.6764143E-5
2.0624974E+4 2.9051527E-5
1.8517016E+4 3.1936160E-5
1.6624501E+4 3.4871812E-5
1.4925408E+4 3.7993692E-5
1.3399969E+4 4.1669261E-5
1.2030437E+4 4.6836248E-5
1.0800876E+4 5.1793351E-5
9.6969820E+3 5.7373818E-5
8.7059100E+3 6.3969356E-5
7.8161300E+3 6.8796426E-5
7.0172890E+3 7.4139076E-5
6.3000930E+3 6.9898158E-5
5.6561970E+3 7.7838522E-5
5.0781110E+3 8.8332631E-5
4.5591070E+3 8.7545987E-5
4.0931470E+3 9.0930398E-5
3.6748100E+3 9.8714065E-5
3.2992300E+3 1.2393767E-4
2.9620350E+3 1.4603996E-4
2.6593020E+3 1.6845049E-4
2.3875110E+3 1.9574077E-4
2.1434970E+3 2.4090849E-4
1.9244230E+3 2.7407828E-4
1.7277390E+3 3.0545798E-4
1.5511570E+3 3.3953939E-4
1.3926220E+3 3.7649286E-4
1.2502900E+3 4.1882190E-4
1.1225050E+3 4.6037687E-4
1.0077810E+3 5.1345198E-4
9.0478100E+2 5.6778044E-4
8.1230900E+2 6.2704931E-4
7.2928800E+2 6.9418971E-4
6.5475100E+2 7.7046193E-4
5.8783300E+2 8.4912999E-4
5.2775400E+2 9.4211873E-4
4.7381500E+2 1.0284320E-3
4.2539000E+2 1.1313259E-3
3.8191300E+2 1.2436732E-3
3.4288000E+2 1.3617303E-3
3.0783600E+2 1.4843865E-3
2.7637400E+2 1.6028760E-3
2.4812700E+2 1.6795506E-3
2.2276800E+2 1.7910766E-3
2.0000000E+2 1.9370840E-3
