f G/w
1.0000000E+6 2.0683034E-5
8.9779585E+5 2.1524721E-5
8.0603739E+5 2.2400447E-5
7.2365703E+5 2.3258631E-5
6.4969628E+5 2.4119735E-5
5.8329463E+5 2.5031549E-5
5.2367949E+5 2.5996224E-5
4.7015728E+5 2.6998092E-5
4.2210526E+5 2.8059334E-5
3.7896435E+5 2.9151753E-5
3.4023262E+5 3.0274867E-5
3.0545943E+5 3.1486679E-5
2.7424021E+5 3.2771942E-5
2.4621173E+5 3.4142302E-5
2.2104787E+5 3.5636267E-5
1.9845586E+5 3.7244552E-5
1.7817285E+5 3.8992054E-5
1.5996284E+5 4.0811368E-5
1.4361398E+5 4.2800090E-5
1.2893603E+5 4.5096935E-5
1.1575824E+5 4.7692947E-5
1.0392726E+5 5.0501212E-5
9.3305466E+4 5.3856379E-5
8.3769261E+4 5.7382035E-5
7.5207695E+4 6.1281222E-5
6.7521156E+4 6.5767989E-5
6.0620214E+4 7.0814336E-5
5.4424577E+4 7.6617800E-5
4.8862159E+4 8.3051584E-5
4.3868244E+4 9.0372812E-5
3.9384728E+4 9.8871389E-5
3.5359445E+4 1.0834919E-4
3.1745563E+4 1.1872095E-4
2.8501035E+4 1.3068473E-4
2.5588111E+4 1.4420581E-4
2.2972900E+4 1.5967200E-4
2.0624974E+4 1.7696200E-4
1.8517016E+4 1.9569815E-4
1.6624501E+4 2.1647445E-4
1.4925408E+4 2.4032575E-4
1.3399969E+4 2.6744427E-4
1.2030437E+4 2.9603332E-4
1.0800876E+4 3.2951635E-4
9.6969820E+3 3.6357816E-4
8.7059100E+3 4.0308578E-4
7.8161300E+3 4.4954686E-4
7.0172890E+3 5.0222275E-4
6.3000930E+3 5.5852455E-4
5.6561970E+3 6.2694809E-4
5.0781110E+3 7.0588490E-4
4.5591070E+3 7.8964227E-4
4.0931470E+3 8.8256470E-4
3.6748100E+3 9.8074831E-4
3.2992300E+3 1.0993548E-3
2.9620350E+3 1.2341580E-3
2.6593020E+3 1.3747494E-3
2.3875110E+3 1.5325512E-3
2.1434970E+3 1.7113221E-3
1.9244230E+3 1.9157966E-3
1.7277390E+3 2.1354119E-3
1.5511570E+3 2.3700024E-3
1.3926220E+3 2.6489672E-3
1.2502900E+3 2.9641355E-3
1.1225050E+3 3.2881005E-3
1.0077810E+3 3.6642755E-3
9.0478100E+2 4.0862823E-3
8.1230900E+2 4.5651472E-3
7.2928800E+2 5.0618637E-3
6.5475100E+2 5.6522545E-3
5.8783300E+2 6.2956804E-3
5.2775400E+2 7.0229093E-3
4.7381500E+2 7.8464464E-3
4.2539000E+2 8.7581425E-3
3.8191300E+2 9.8062890E-3
3.4288000E+2 1.0949824E-2
3.0783600E+2 1.2177945E-2
2.7637400E+2 1.3679706E-2
2.4812700E+2 1.5233894E-2
2.2276800E+2 1.6951722E-2
2.0000000E+2 1.8852274E-2
