f G/w
1.0000000E+6 1.8095917E-5
8.9779585E+5 1.8753621E-5
8.0603739E+5 1.9308276E-5
7.2365703E+5 1.9710881E-5
6.4969628E+5 2.0031747E-5
5.8329463E+5 2.0182354E-5
5.2367949E+5 2.0250420E-5
4.7015728E+5 2.0174572E-5
4.2210526E+5 1.9953436E-5
3.7896435E+5 1.9574571E-5
3.4023262E+5 1.9001161E-5
3.0545943E+5 1.8377374E-5
2.7424021E+5 1.7681540E-5
2.4621173E+5 1.6834042E-5
2.2104787E+5 1.5983115E-5
1.9845586E+5 1.5061574E-5
1.7817285E+5 1.4140329E-5
1.5996284E+5 1.3258991E-5
1.4361398E+5 1.2354528E-5
1.2893603E+5 1.1475234E-5
1.1575824E+5 1.0651755E-5
1.0392726E+5 9.8735109E-6
9.3305466E+4 9.2580242E-6
8.3769261E+4 8.6139233E-6
7.5207695E+4 8.0030715E-6
6.7521156E+4 7.4188798E-6
6.0620214E+4 6.9473123E-6
5.4424577E+4 6.5691987E-6
4.8862159E+4 6.2409195E-6
4.3868244E+4 6.0214859E-6
3.9384728E+4 5.7358208E-6
3.5359445E+4 5.5423038E-6
3.1745563E+4 5.2874617E-6
2.8501035E+4 5.2620222E-6
2.5588111E+4 5.2795635E-6
2.2972900E+4 5.3209169E-6
2.0624974E+4 5.5205698E-6
1.8517016E+4 5.5533135E-6
1.6624501E+4 5.4034939E-6
1.4925408E+4 5.9484414E-6
1.3399969E+4 6.5521209E-6
1.2030437E+4 6.4367027E-6
1.0800876E+4 6.5975816E-6
9.6969820E+3 7.5204916E-6
8.7059100E+3 7.9353051E-6
7.8161300E+3 8.6874927E-6
7.0172890E+3 9.3521382E-6
6.3000930E+3 1.0123982E-5
5.6561970E+3 1.1122352E-5
5.0781110E+3 1.2074339E-5
4.5591070E+3 1.3132747E-5
4.0931470E+3 1.4349511E-5
3.6748100E+3 1.5772353E-5
3.2992300E+3 1.7497075E-5
2.9620350E+3 1.9060165E-5
2.6593020E+3 2.1103872E-5
2.3875110E+3 2.2619752E-5
2.1434970E+3 2.5303667E-5
1.9244230E+3 2.8084708E-5
1.7277390E+3 3.0296924E-5
1.5511570E+3 3.3857616E-5
1.3926220E+3 3.6916536E-5
1.2502900E+3 4.1880101E-5
1.1225050E+3 4.6879103E-5
1.0077810E+3 5.1417528E-5
9.0478100E+2 5.7061210E-5
8.1230900E+2 6.0490922E-5
7.2928800E+2 6.9529406E-5
6.5475100E+2 7.7504518E-5
5.8783300E+2 8.4763522E-5
5.2775400E+2 9.6281165E-5
4.7381500E+2 1.0064859E-4
4.2539000E+2 1.1547127E-4
3.8191300E+2 1.2835646E-4
3.4288000E+2 1.4269762E-4
3.0783600E+2 1.5580990E-4
2.7637400E+2 1.6960095E-4
2.4812700E+2 1.8907199E-4
2.2276800E+2 2.0605935E-4
2.0000000E+2 2.3136904E-4
