f G/w
1.0000000E+6 1.3476283E-5
8.9779585E+5 1.3980410E-5
8.0603739E+5 1.4494407E-5
7.2365703E+5 1.4990796E-5
6.4969628E+5 1.5524732E-5
5.8329463E+5 1.6089004E-5
5.2367949E+5 1.6747910E-5
4.7015728E+5 1.7387744E-5
4.2210526E+5 1.8113714E-5
3.7896435E+5 1.8895525E-5
3.4023262E+5 1.9737959E-5
3.0545943E+5 2.0665039E-5
2.7424021E+5 2.1715326E-5
2.4621173E+5 2.2814401E-5
2.2104787E+5 2.4098414E-5
1.9845586E+5 2.5457154E-5
1.7817285E+5 2.6987535E-5
1.5996284E+5 2.8680591E-5
1.4361398E+5 3.0545336E-5
1.2893603E+5 3.2597841E-5
1.1575824E+5 3.4975881E-5
1.0392726E+5 3.7450000E-5
9.3305466E+4 4.0329399E-5
8.3769261E+4 4.3310003E-5
7.5207695E+4 4.6878943E-5
6.7521156E+4 5.0621189E-5
6.0620214E+4 5.4864297E-5
5.4424577E+4 5.9551542E-5
4.8862159E+4 6.4883615E-5
4.3868244E+4 7.0590685E-5
3.9384728E+4 7.7179110E-5
3.5359445E+4 8.4414614E-5
3.1745563E+4 9.2384928E-5
2.8501035E+4 1.0130159E-4
2.5588111E+4 1.1095859E-4
2.2972900E+4 1.2221680E-4
2.0624974E+4 1.3454260E-4
1.8517016E+4 1.4826137E-4
1.6624501E+4 1.6350944E-4
1.4925408E+4 1.8079330E-4
1.3399969E+4 2.0004689E-4
1.2030437E+4 2.2102921E-4
1.0800876E+4 2.4444787E-4
9.6969820E+3 2.7074102E-4
8.7059100E+3 2.9977539E-4
7.8161300E+3 3.3078921E-4
7.0172890E+3 3.6568739E-4
6.3000930E+3 4.0605169E-4
5.6561970E+3 4.4965685E-4
5.0781110E+3 4.9794808E-4
4.5591070E+3 5.5252523E-4
4.0931470E+3 6.1303744E-4
3.6748100E+3 6.8158211E-4
3.2992300E+3 7.5595259E-4
2.9620350E+3 8.3345608E-4
2.6593020E+3 9.2493497E-4
2.3875110E+3 1.0256162E-3
2.1434970E+3 1.1416773E-3
1.9244230E+3 1.2632061E-3
1.7277390E+3 1.4071730E-3
1.5511570E+3 1.5587386E-3
1.3926220E+3 1.7287046E-3
1.2502900E+3 1.9209867E-3
1.1225050E+3 2.1363157E-3
1.0077810E+3 2.3731417E-3
9.0478100E+2 2.6395096E-3
8.1230900E+2 2.9363395E-3
7.2928800E+2 3.2654092E-3
6.5475100E+2 3.6127574E-3
5.8783300E+2 4.0254369E-3
5.2775400E+2 4.4638537E-3
4.7381500E+2 4.9834057E-3
4.2539000E+2 5.4834161E-3
3.8191300E+2 6.0895563E-3
3.4288000E+2 6.7915383E-3
3.0783600E+2 7.5422401E-3
2.7637400E+2 8.3385687E-3
2.4812700E+2 9.3060386E-3
2.2276800E+2 1.0326309E-2
2.0000000E+2 1.1483223E-2
