f G/w
1.0000000E+6 1.1050785E-5
8.9779585E+5 1.1212675E-5
8.0603739E+5 1.1363109E-5
7.2365703E+5 1.1475510E-5
6.4969628E+5 1.1571727E-5
5.8329463E+5 1.1693918E-5
5.2367949E+5 1.1811932E-5
4.7015728E+5 1.1891884E-5
4.2210526E+5 1.1976768E-5
3.7896435E+5 1.2014961E-5
3.4023262E+5 1.1998347E-5
3.0545943E+5 1.1945171E-5
2.7424021E+5 1.1871432E-5
2.4621173E+5 1.1706923E-5
2.2104787E+5 1.1502573E-5
1.9845586E+5 1.1259129E-5
1.7817285E+5 1.0920630E-5
1.5996284E+5 1.0546643E-5
1.4361398E+5 1.0147386E-5
1.2893603E+5 9.6731105E-6
1.1575824E+5 9.1881402E-6
1.0392726E+5 8.6933120E-6
9.3305466E+4 8.2331922E-6
8.3769261E+4 7.7686501E-6
7.5207695E+4 7.3433981E-6
6.7521156E+4 6.8139034E-6
6.0620214E+4 6.3768877E-6
5.4424577E+4 5.9844044E-6
4.8862159E+4 5.5414724E-6
4.3868244E+4 5.3196575E-6
3.9384728E+4 4.9734940E-6
3.5359445E+4 4.7190233E-6
3.1745563E+4 4.5991993E-6
2.8501035E+4 4.2087004E-6
2.5588111E+4 4.0727914E-6
2.2972900E+4 4.0221356E-6
2.0624974E+4 3.7831735E-6
1.8517016E+4 3.6710292E-6
1.6624501E+4 3.7553410E-6
1.4925408E+4 3.8379846E-6
1.3399969E+4 3.9611736E-6
1.2030437E+4 3.9715321E-6
1.0800876E+4 3.7349760E-6
9.6969820E+3 4.2082208E-6
8.7059100E+3 4.4954696E-6
7.8161300E+3 4.8543162E-6
7.0172890E+3 4.8215549E-6
6.3000930E+3 4.9984897E-6
5.6561970E+3 5.5647328E-6
5.0781110E+3 5.8494815E-6
4.5591070E+3 6.3375941E-6
4.0931470E+3 6.8745856E-6
3.6748100E+3 7.8169871E-6
3.2992300E+3 8.1234183E-6
2.9620350E+3 9.2858216E-6
2.6593020E+3 9.3623309E-6
2.3875110E+3 1.0293606E-5
2.1434970E+3 1.1078921E-5
1.9244230E+3 1.2675102E-5
1.7277390E+3 1.3369554E-5
1.5511570E+3 1.4506857E-5
1.3926220E+3 1.6709198E-5
1.2502900E+3 1.8290074E-5
1.1225050E+3 1.9461462E-5
1.0077810E+3 2.1746994E-5
9.0478100E+2 2.4501058E-5
8.1230900E+2 2.6262707E-5
7.2928800E+2 2.7112942E-5
6.5475100E+2 3.0175178E-5
5.8783300E+2 3.3771101E-5
5.2775400E+2 3.9969986E-5
4.7381500E+2 4.3646215E-5
4.2539000E+2 4.9346455E-5
3.8191300E+2 5.2777095E-5
3.4288000E+2 6.0193525E-5
3.0783600E+2 5.8963530E-5
2.7637400E+2 7.7811146E-5
2.4812700E+2 7.8172464E-5
2.2276800E+2 8.4531818E-5
2.0000000E+2 8.1051799E-5
