f G/w
1.0000000E+6 2.2936516E-5
8.9779585E+5 2.3016984E-5
8.0603739E+5 2.2886544E-5
7.2365703E+5 2.2550449E-5
6.4969628E+5 2.2023604E-5
5.8329463E+5 2.1418238E-5
5.2367949E+5 2.0642102E-5
4.7015728E+5 1.9767662E-5
4.2210526E+5 1.8795468E-5
3.7896435E+5 1.7835858E-5
3.4023262E+5 1.6768818E-5
3.0545943E+5 1.5694653E-5
2.7424021E+5 1.4647128E-5
2.4621173E+5 1.3616583E-5
2.2104787E+5 1.2577732E-5
1.9845586E+5 1.1645182E-5
1.7817285E+5 1.0716686E-5
1.5996284E+5 9.8290603E-6
1.4361398E+5 9.0990842E-6
1.2893603E+5 8.3367667E-6
1.1575824E+5 7.6173266E-6
1.0392726E+5 7.0280075E-6
9.3305466E+4 6.5124405E-6
8.3769261E+4 5.9238654E-6
7.5207695E+4 5.4023685E-6
6.7521156E+4 5.1256099E-6
6.0620214E+4 4.7380674E-6
5.4424577E+4 4.3910498E-6
4.8862159E+4 4.1286045E-6
4.3868244E+4 3.8461062E-6
3.9384728E+4 3.6281864E-6
3.5359445E+4 3.4618438E-6
3.1745563E+4 3.4027268E-6
2.8501035E+4 3.0770554E-6
2.5588111E+4 3.0285402E-6
2.2972900E+4 2.9509732E-6
2.0624974E+4 2.8712559E-6
1.8517016E+4 2.8501346E-6
1.6624501E+4 2.7988521E-6
1.4925408E+4 3.0461445E-6
1.3399969E+4 2.9294296E-6
1.2030437E+4 3.1655516E-6
1.0800876E+4 3.1821665E-6
9.6969820E+3 3.5164011E-6
8.7059100E+3 3.7004482E-6
7.8161300E+3 3.8725371E-6
7.0172890E+3 3.9574190E-6
6.3000930E+3 4.2952212E-6
5.6561970E+3 4.6267034E-6
5.0781110E+3 4.9595973E-6
4.5591070E+3 5.1285090E-6
4.0931470E+3 5.9006761E-6
3.6748100E+3 6.2171509E-6
3.2992300E+3 6.7963892E-6
2.9620350E+3 7.0481489E-6
2.6593020E+3 7.8174906E-6
2.3875110E+3 8.8537297E-6
2.1434970E+3 9.9282137E-6
1.9244230E+3 1.0738808E-5
1.7277390E+3 1.1772131E-5
1.5511570E+3 1.1739845E-5
1.3926220E+3 1.4616300E-5
1.2502900E+3 1.4235260E-5
1.1225050E+3 1.6697699E-5
1.0077810E+3 1.7779385E-5
9.0478100E+2 1.8931336E-5
8.1230900E+2 2.2080950E-5
7.2928800E+2 2.2430962E-5
6.5475100E+2 2.4506933E-5
5.8783300E+2 2.8483811E-5
5.2775400E+2 3.3435476E-5
4.7381500E+2 3.7994138E-5
4.2539000E+2 3.9543546E-5
3.8191300E+2 3.8563132E-5
3.4288000E+2 5.2611201E-5
3.0783600E+2 4.8366653E-5
2.7637400E+2 5.9929416E-5
2.4812700E+2 6.1503047E-5
2.2276800E+2 7.6054513E-5
2.0000000E+2 7.2411338E-5
