f G/w
1.0000000E+6 6.0251278E-6
8.9779585E+5 6.9253868E-6
8.0603739E+5 7.8132477E-6
7.2365703E+5 8.6652873E-6
6.4969628E+5 9.5264929E-6
5.8329463E+5 1.0437649E-5
5.2367949E+5 1.1349030E-5
4.7015728E+5 1.2322363E-5
4.2210526E+5 1.3340351E-5
3.7896435E+5 1.4398042E-5
3.4023262E+5 1.5488414E-5
3.0545943E+5 1.6624507E-5
2.7424021E+5 1.7799928E-5
2.4621173E+5 1.9007743E-5
2.2104787E+5 2.0241621E-5
1.9845586E+5 2.1476486E-5
1.7817285E+5 2.2695236E-5
1.5996284E+5 2.3920923E-5
1.4361398E+5 2.5059855E-5
1.2893603E+5 2.6154980E-5
1.1575824E+5 2.7073103E-5
1.0392726E+5 2.7883241E-5
9.3305466E+4 2.8538163E-5
8.3769261E+4 2.9005350E-5
7.5207695E+4 2.9152987E-5
6.7521156E+4 2.9058428E-5
6.0620214E+4 2.8725651E-5
5.4424577E+4 2.8192853E-5
4.8862159E+4 2.7457855E-5
4.3868244E+4 2.6523218E-5
3.9384728E+4 2.5396892E-5
3.5359445E+4 2.4267151E-5
3.1745563E+4 2.3070604E-5
2.8501035E+4 2.1606204E-5
2.5588111E+4 2.0349063E-5
2.2972900E+4 1.9096213E-5
2.0624974E+4 1.7923415E-5
1.8517016E+4 1.6920676E-5
1.6624501E+4 1.5603263E-5
1.4925408E+4 1.4757910E-5
1.3399969E+4 1.3900940E-5
1.2030437E+4 1.3105883E-5
1.0800876E+4 1.2502119E-5
9.6969820E+3 1.1906120E-5
8.7059100E+3 1.1244169E-5
7.8161300E+3 1.0787061E-5
7.0172890E+3 1.0521960E-5
6.3000930E+3 1.0225675E-5
5.6561970E+3 9.9190991E-6
5.0781110E+3 9.8638648E-6
4.5591070E+3 9.9330893E-6
4.0931470E+3 9.5896132E-6
3.6748100E+3 9.8187602E-6
3.2992300E+3 1.0003532E-5
2.9620350E+3 1.0420763E-5
2.6593020E+3 1.0696477E-5
2.3875110E+3 1.0956702E-5
2.1434970E+3 1.2317570E-5
1.9244230E+3 1.1779664E-5
1.7277390E+3 1.2155227E-5
1.5511570E+3 1.3756171E-5
1.3926220E+3 1.4403329E-5
1.2502900E+3 1.4975876E-5
1.1225050E+3 1.5070173E-5
1.0077810E+3 1.6468242E-5
9.0478100E+2 1.7276310E-5
8.1230900E+2 1.9797722E-5
7.2928800E+2 2.0303689E-5
6.5475100E+2 2.1365809E-5
5.8783300E+2 2.2453933E-5
5.2775400E+2 2.4936570E-5
4.7381500E+2 2.4760127E-5
4.2539000E+2 2.8888838E-5
3.8191300E+2 3.2966829E-5
3.4288000E+2 3.6334949E-5
3.0783600E+2 3.9310720E-5
2.7637400E+2 3.4978159E-5
2.4812700E+2 4.5678947E-5
2.2276800E+2 4.8829222E-5
2.0000000E+2 5.9375230E-5
