T d154 d184 d214 d244
d 150 180 210 240
290 1.315847113E+00 1.315958168E+00 1.316302493E+00 1.316401773E+00
295 1.313603282E+00 1.313611582E+00 1.314021824E+00 1.314111143E+00
300 1.312278867E+00 1.312135152E+00 1.312604076E+00 1.312666050E+00
305 1.311921463E+00 1.311517764E+00 1.311892517E+00 1.312100207E+00
310 1.311386041E+00 1.311880990E+00 1.312169135E+00 1.312378353E+00
315 1.312607995E+00 1.313084619E+00 1.313310235E+00 1.313568496E+00
320 1.314580187E+00 1.315339404E+00 1.315216895E+00 1.315557431E+00
325 1.317026830E+00 1.317875088E+00 1.317704775E+00 1.317912664E+00
330 1.319890994E+00 1.320760761E+00 1.320705443E+00 1.320717426E+00
335 1.322874375E+00 1.323757017E+00 1.323705626E+00 1.323570867E+00
340 1.325594472E+00 1.326503233E+00 1.326447465E+00 1.326254334E+00
