T d154 d184 d214 d244
d 150 180 210 240
290 1.262976898E+00 1.263150447E+00 1.262069166E+00 1.262476011E+00
295 1.261677768E+00 1.261861618E+00 1.261043671E+00 1.261286610E+00
300 1.261291318E+00 1.261434296E+00 1.260682452E+00 1.261039926E+00
305 1.261541629E+00 1.261673981E+00 1.260940911E+00 1.261289543E+00
310 1.262167647E+00 1.261633838E+00 1.261496190E+00 1.262035624E+00
315 1.262625831E+00 1.262061737E+00 1.261806987E+00 1.262421914E+00
320 1.262309472E+00 1.261692769E+00 1.261361900E+00 1.261885848E+00
325 1.259811577E+00 1.259265096E+00 1.258739317E+00 1.258986086E+00
330 1.253579167E+00 1.252824553E+00 1.252031121E+00 1.252045039E+00
335 1.240292464E+00 1.237618268E+00 1.237964783E+00 1.237450060E+00
340 1.215173678E+00 1.211901864E+00 1.211405916E+00 1.209928627E+00
