fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 4.160081791E-15 1.000000000E+20 1.142771852E+00 5.257708530E-16 2.213738014E-04 
001_310_SRH 001_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.668294673E-15 1.000000000E+20 1.152356538E+00 4.932805119E-16 3.477269704E-04 
002_310 002_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.387804931E-15 1.000000000E+20 1.145772631E+00 7.558601072E-16 2.519005549E-04 
002_310_SRH 002_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.896229100E-15 1.000000000E+20 1.152447017E+00 7.236231471E-16 3.495162564E-04 
003_310 003_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 7.166950810E-15 1.000000000E+20 1.147958188E+00 1.093302819E-15 2.785291784E-04 
003_310_SRH 003_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.718501288E-15 1.000000000E+20 1.170480611E+00 1.024779417E-15 3.852367221E-04 
004_310 004_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 9.730635980E-15 1.000000000E+20 1.149581267E+00 1.587755882E-15 3.013955393E-04 
004_310_SRH 004_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 8.240270409E-15 1.000000000E+20 1.152767010E+00 1.555862600E-15 3.559603802E-04 
005_310 005_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.339505916E-14 1.000000000E+20 1.150844858E+00 2.311593465E-15 3.214565979E-04 
005_310_SRH 005_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.190583410E-14 1.000000000E+20 1.153036605E+00 2.279837978E-15 3.615366461E-04 
006_310 006_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.857371400E-14 1.000000000E+20 1.151909504E+00 3.370032726E-15 3.402335473E-04 
