T d154 d184 d214 d244
d 150 180 210 240
290 2.658180200E-02 2.659191400E-02 2.586115400E-02 2.626118800E-02
295 2.662566600E-02 2.662967800E-02 2.593254100E-02 2.640367200E-02
300 2.609604100E-02 2.617469900E-02 2.552716800E-02 2.609429900E-02
305 2.517508000E-02 2.530831600E-02 2.472340000E-02 2.537798500E-02
310 2.331256000E-02 2.306033200E-02 2.296767600E-02 2.376564500E-02
315 1.986569600E-02 1.969410900E-02 1.973732000E-02 2.073169400E-02
320 1.259462200E-02 1.296031100E-02 1.293224500E-02 1.420155200E-02
325 -1.143740000E-03 -6.589480000E-04 2.175660000E-04 1.951974000E-03
330 -2.543814500E-02 -2.420459200E-02 -2.221916400E-02 -1.937025800E-02
335 -6.724476800E-02 -6.597372900E-02 -6.073947400E-02 -5.595906600E-02
340 -1.336619380E-01 -1.279030340E-01 -1.198110010E-01 -1.121113130E-01
