N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.119935145E+00 1.108275062E+00 1.098502196E+00 1.090607940E+00
1.600000000E+01 1.233344518E+00 1.230359049E+00 1.228165837E+00 1.226536003E+00
1.700000000E+01 1.264970273E+00 1.264586150E+00 1.264181350E+00 1.263930777E+00
1.549996187E+01 1.215042116E+00 1.211717968E+00 1.209119550E+00 1.206599622E+00
1.649996187E+01 1.241236634E+00 1.239232132E+00 1.237761460E+00 1.237172980E+00
1.674996808E+01 1.249392442E+00 1.248382684E+00 1.247332368E+00 1.247133250E+00
1.624993176E+01 1.237780808E+00 1.235068336E+00 1.233283313E+00 1.232024880E+00
1.574996808E+01 1.225380037E+00 1.221999546E+00 1.219976375E+00 1.217990884E+00
1.524993176E+01 1.195018706E+00 1.190602652E+00 1.186550235E+00 1.183041790E+00
