N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.112049937E+00 1.095883726E+00 1.080643388E+00 1.066474305E+00
1.600000000E+01 1.231141953E+00 1.226997994E+00 1.223469002E+00 1.220358735E+00
1.700000000E+01 1.246069333E+00 1.241560895E+00 1.237829364E+00 1.235003033E+00
1.549996187E+01 1.213839515E+00 1.209847005E+00 1.206421182E+00 1.202930473E+00
1.649996187E+01 1.234312643E+00 1.229565733E+00 1.225278905E+00 1.221892266E+00
1.674996808E+01 1.237513884E+00 1.232714385E+00 1.228291629E+00 1.225050469E+00
1.624993176E+01 1.233853885E+00 1.229339205E+00 1.225512123E+00 1.222085012E+00
1.574996808E+01 1.223989363E+00 1.219914658E+00 1.216958004E+00 1.214027464E+00
1.524993176E+01 1.192652663E+00 1.186850759E+00 1.181110286E+00 1.175591653E+00
