N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.180656108E+00 1.178365671E+00 1.175374386E+00 1.172085105E+00
1.600000000E+01 1.254436364E+00 1.254236236E+00 1.254249496E+00 1.254362302E+00
1.700000000E+01 1.301427812E+00 1.301512584E+00 1.301346349E+00 1.301283754E+00
1.549996187E+01 1.229981907E+00 1.229510217E+00 1.229322847E+00 1.228807441E+00
1.649996187E+01 1.270967121E+00 1.270811782E+00 1.270556475E+00 1.270829131E+00
1.674996808E+01 1.282942842E+00 1.283061505E+00 1.282663975E+00 1.282893267E+00
1.624993176E+01 1.263249966E+00 1.262959064E+00 1.263013889E+00 1.263087698E+00
1.574996808E+01 1.242578149E+00 1.241954462E+00 1.242370371E+00 1.242336037E+00
1.524993176E+01 1.215118918E+00 1.214352369E+00 1.213212200E+00 1.211968503E+00
