f G/w
1.0000000E+6 1.4718608E-5
8.9779585E+5 1.5842990E-5
8.0603739E+5 1.7083991E-5
7.2365703E+5 1.8386557E-5
6.4969628E+5 1.9815367E-5
5.8329463E+5 2.1399334E-5
5.2367949E+5 2.3128061E-5
4.7015728E+5 2.5000274E-5
4.2210526E+5 2.7065809E-5
3.7896435E+5 2.9354768E-5
3.4023262E+5 3.1791187E-5
3.0545943E+5 3.4482617E-5
2.7424021E+5 3.7412879E-5
2.4621173E+5 4.0584381E-5
2.2104787E+5 4.4050955E-5
1.9845586E+5 4.7817119E-5
1.7817285E+5 5.1928617E-5
1.5996284E+5 5.6399459E-5
1.4361398E+5 6.1288767E-5
1.2893603E+5 6.6585783E-5
1.1575824E+5 7.2372366E-5
1.0392726E+5 7.8697509E-5
9.3305466E+4 8.5619048E-5
8.3769261E+4 9.3293303E-5
7.5207695E+4 1.0163070E-4
6.7521156E+4 1.1105434E-4
6.0620214E+4 1.2130492E-4
5.4424577E+4 1.3272003E-4
4.8862159E+4 1.4543564E-4
4.3868244E+4 1.5968180E-4
3.9384728E+4 1.7542516E-4
3.5359445E+4 1.9301864E-4
3.1745563E+4 2.1279396E-4
2.8501035E+4 2.3469000E-4
2.5588111E+4 2.5933438E-4
2.2972900E+4 2.8677247E-4
2.0624974E+4 3.1706706E-4
1.8517016E+4 3.5102186E-4
1.6624501E+4 3.8859469E-4
1.4925408E+4 4.3131743E-4
1.3399969E+4 4.7812578E-4
1.2030437E+4 5.3056897E-4
1.0800876E+4 5.8861846E-4
9.6969820E+3 6.5362551E-4
8.7059100E+3 7.2558293E-4
7.8161300E+3 8.0644707E-4
7.0172890E+3 8.9586258E-4
6.3000930E+3 9.9567045E-4
5.6561970E+3 1.1068465E-3
5.0781110E+3 1.2300544E-3
4.5591070E+3 1.3682093E-3
4.0931470E+3 1.5200284E-3
3.6748100E+3 1.6909610E-3
3.2992300E+3 1.8813768E-3
2.9620350E+3 2.0931346E-3
2.6593020E+3 2.3275156E-3
2.3875110E+3 2.5890392E-3
2.1434970E+3 2.8819001E-3
1.9244230E+3 3.2048262E-3
1.7277390E+3 3.5652772E-3
1.5511570E+3 3.9651022E-3
1.3926220E+3 4.4127515E-3
1.2502900E+3 4.9117842E-3
1.1225050E+3 5.4639224E-3
1.0077810E+3 6.0847489E-3
9.0478100E+2 6.7758828E-3
8.1230900E+2 7.5431538E-3
7.2928800E+2 8.4002285E-3
6.5475100E+2 9.3474248E-3
5.8783300E+2 1.0406460E-2
5.2775400E+2 1.1596266E-2
4.7381500E+2 1.2904878E-2
4.2539000E+2 1.4364072E-2
3.8191300E+2 1.5992552E-2
3.4288000E+2 1.7818037E-2
3.0783600E+2 1.9842013E-2
2.7637400E+2 2.2098464E-2
2.4812700E+2 2.4609142E-2
2.2276800E+2 2.7397705E-2
2.0000000E+2 3.0486025E-2
