f G/w
1.0000000E+6 1.4262363E-5
8.9779585E+5 1.5368640E-5
8.0603739E+5 1.6559384E-5
7.2365703E+5 1.7858434E-5
6.4969628E+5 1.9291968E-5
5.8329463E+5 2.0876807E-5
5.2367949E+5 2.2649938E-5
4.7015728E+5 2.4600030E-5
4.2210526E+5 2.6754311E-5
3.7896435E+5 2.9161525E-5
3.4023262E+5 3.1822984E-5
3.0545943E+5 3.4760502E-5
2.7424021E+5 3.8021942E-5
2.4621173E+5 4.1654684E-5
2.2104787E+5 4.5691713E-5
1.9845586E+5 5.0130242E-5
1.7817285E+5 5.5107110E-5
1.5996284E+5 6.0483499E-5
1.4361398E+5 6.6531485E-5
1.2893603E+5 7.3217181E-5
1.1575824E+5 8.0513338E-5
1.0392726E+5 8.8500717E-5
9.3305466E+4 9.7362460E-5
8.3769261E+4 1.0702253E-4
7.5207695E+4 1.1773503E-4
6.7521156E+4 1.2939129E-4
6.0620214E+4 1.4226111E-4
5.4424577E+4 1.5647011E-4
4.8862159E+4 1.7200266E-4
4.3868244E+4 1.8901970E-4
3.9384728E+4 2.0783767E-4
3.5359445E+4 2.2854200E-4
3.1745563E+4 2.5147358E-4
2.8501035E+4 2.7672976E-4
2.5588111E+4 3.0495333E-4
2.2972900E+4 3.3600614E-4
2.0624974E+4 3.7075552E-4
1.8517016E+4 4.0927056E-4
1.6624501E+4 4.5205897E-4
1.4925408E+4 5.0022571E-4
1.3399969E+4 5.5337406E-4
1.2030437E+4 6.1272501E-4
1.0800876E+4 6.7929206E-4
9.6969820E+3 7.5317095E-4
8.7059100E+3 8.3513065E-4
7.8161300E+3 9.2630025E-4
7.0172890E+3 1.0283280E-3
6.3000930E+3 1.1424412E-3
5.6561970E+3 1.2690620E-3
5.0781110E+3 1.4108757E-3
4.5591070E+3 1.5682027E-3
4.0931470E+3 1.7433175E-3
3.6748100E+3 1.9394596E-3
3.2992300E+3 2.1563639E-3
2.9620350E+3 2.3987903E-3
2.6593020E+3 2.6697076E-3
2.3875110E+3 2.9700115E-3
2.1434970E+3 3.3046163E-3
1.9244230E+3 3.6760099E-3
1.7277390E+3 4.0889379E-3
1.5511570E+3 4.5524733E-3
1.3926220E+3 5.0669362E-3
1.2502900E+3 5.6384440E-3
1.1225050E+3 6.2765665E-3
1.0077810E+3 6.9863729E-3
9.0478100E+2 7.7731572E-3
8.1230900E+2 8.6573883E-3
7.2928800E+2 9.6299376E-3
6.5475100E+2 1.0717919E-2
5.8783300E+2 1.1929412E-2
5.2775400E+2 1.3279146E-2
4.7381500E+2 1.4770271E-2
4.2539000E+2 1.6456707E-2
3.8191300E+2 1.8315322E-2
3.4288000E+2 2.0380716E-2
3.0783600E+2 2.2698758E-2
2.7637400E+2 2.5276202E-2
2.4812700E+2 2.8138491E-2
2.2276800E+2 3.1295293E-2
2.0000000E+2 3.4824870E-2
