T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.282300935E+00 1.226115246E+00 5.618568900E-02 1.280373291E+00 1.225628448E+00 5.474484300E-02 1.927644000E-03 4.867980000E-04
295 1.282249090E+00 1.059135715E+00 2.231133750E-01 1.280539395E+00 1.058505340E+00 2.220340550E-01 1.709695000E-03 6.303750000E-04
300 1.283254617E+00 1.230548815E+00 5.270580200E-02 1.281740783E+00 1.230113410E+00 5.162737300E-02 1.513834000E-03 4.354050000E-04
305 1.285105426E+00 1.073870353E+00 2.112350730E-01 1.283754923E+00 1.073117340E+00 2.106375830E-01 1.350503000E-03 7.530130000E-04
310 1.287700372E+00 1.236620310E+00 5.108006200E-02 1.286471336E+00 1.236154239E+00 5.031709700E-02 1.229036000E-03 4.660710000E-04
315 1.290713074E+00 1.089854731E+00 2.008583430E-01 1.289558375E+00 1.088974950E+00 2.005834250E-01 1.154699000E-03 8.797810000E-04
320 1.294147104E+00 1.242278556E+00 5.186854800E-02 1.293016591E+00 1.241705316E+00 5.131127500E-02 1.130513000E-03 5.732400000E-04
325 1.297090530E+00 1.107452838E+00 1.896376920E-01 1.295934616E+00 1.106417570E+00 1.895170460E-01 1.155914000E-03 1.035268000E-03
330 1.299413424E+00 1.245585296E+00 5.382812800E-02 1.298184770E+00 1.244809007E+00 5.337576300E-02 1.228654000E-03 7.762890000E-04
335 1.300619904E+00 1.123934092E+00 1.766858120E-01 1.299277809E+00 1.122749436E+00 1.765283730E-01 1.342095000E-03 1.184656000E-03
340 1.299973217E+00 1.246288138E+00 5.368507900E-02 1.298489863E+00 1.245203537E+00 5.328632600E-02 1.483354000E-03 1.084601000E-03
