N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.053600934E+00 1.045297291E+00 1.040789234E+00 1.038698633E+00
1.600000000E+01 1.239438202E+00 1.237525601E+00 1.236425617E+00 1.235787253E+00
1.700000000E+01 1.279880104E+00 1.279928238E+00 1.279941198E+00 1.279537459E+00
1.549996187E+01 1.215740943E+00 1.212945698E+00 1.211086065E+00 1.209311374E+00
1.649996187E+01 1.252326858E+00 1.251670787E+00 1.251099977E+00 1.251116445E+00
1.674996808E+01 1.262819363E+00 1.262716941E+00 1.262244445E+00 1.262197270E+00
1.624993176E+01 1.246183789E+00 1.244889076E+00 1.244135105E+00 1.243967034E+00
1.574996808E+01 1.229464643E+00 1.227230725E+00 1.225715646E+00 1.224624635E+00
1.524993176E+01 1.181095436E+00 1.177568138E+00 1.174879683E+00 1.172797260E+00
