N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.014965888E+00 1.013376936E+00 1.012203440E+00 1.011298637E+00
1.600000000E+01 1.227665960E+00 1.223178079E+00 1.219227494E+00 1.215639455E+00
1.700000000E+01 1.227415065E+00 1.220784159E+00 1.217731094E+00 1.214088706E+00
1.549996187E+01 1.208202445E+00 1.203200587E+00 1.198795637E+00 1.194340684E+00
1.649996187E+01 1.226233424E+00 1.220859797E+00 1.215902858E+00 1.211846604E+00
1.674996808E+01 1.224644842E+00 1.219406473E+00 1.214323129E+00 1.210309970E+00
1.624993176E+01 1.228559649E+00 1.223624433E+00 1.219154295E+00 1.215323711E+00
1.574996808E+01 1.221248517E+00 1.217134301E+00 1.213432952E+00 1.210000929E+00
1.524993176E+01 1.165927603E+00 1.156092528E+00 1.146523603E+00 1.137458832E+00
