N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.102520108E+00 1.102512813E+00 1.101927147E+00 1.100205161E+00
1.600000000E+01 1.247034093E+00 1.246375104E+00 1.246168801E+00 1.246137723E+00
1.700000000E+01 1.292404961E+00 1.292486260E+00 1.292522845E+00 1.292057377E+00
1.549996187E+01 1.221722023E+00 1.220258134E+00 1.219433520E+00 1.218421804E+00
1.649996187E+01 1.263227983E+00 1.263049649E+00 1.262701591E+00 1.262838206E+00
1.674996808E+01 1.274704651E+00 1.274756591E+00 1.274328258E+00 1.274307830E+00
1.624993176E+01 1.255620607E+00 1.255244677E+00 1.255042080E+00 1.255203422E+00
1.574996808E+01 1.235435132E+00 1.234544313E+00 1.234099170E+00 1.233814692E+00
1.524993176E+01 1.194976730E+00 1.193615402E+00 1.192006018E+00 1.190212180E+00
