-8.9995380E-2 -4.2591960E-6
-5.9957980E-2 -2.8761510E-6
-3.0011650E-2 -1.4466370E-6
-2.7328730E-4 -2.0063170E-9
1.0056500E-2 5.0729270E-7
2.0088290E-2 1.0168010E-6
2.9938700E-2 1.5516110E-6
3.9970400E-2 2.0737210E-6
5.0036430E-2 2.6471150E-6
5.9954170E-2 3.1767050E-6
7.0088390E-2 3.8079140E-6
7.9971790E-2 4.4523710E-6
8.9900970E-2 5.2193060E-6
1.0002370E-1 5.9975880E-6
1.1004400E-1 6.9071590E-6
1.1998410E-1 7.9305850E-6
1.2998200E-1 9.1810850E-6
1.4002470E-1 1.0775020E-5
1.5002200E-1 1.2518710E-5
1.5997410E-1 1.4917650E-5
1.7004010E-1 1.7924870E-5
1.8003750E-1 2.1974720E-5
1.8988660E-1 2.7188360E-5
2.0004370E-1 3.3827340E-5
2.1002960E-1 4.3182460E-5
2.1991540E-1 5.5337760E-5
2.3008390E-1 7.4101930E-5
2.3991060E-1 9.5772960E-5
2.4989650E-1 1.2613160E-4
2.5997400E-1 1.6863640E-4
2.6993700E-1 2.3201130E-4
2.8000310E-1 3.0692550E-4
2.8994370E-1 4.1375030E-4
2.9992960E-1 5.4236130E-4
3.0996130E-1 7.4070810E-4
3.1995920E-1 9.8770070E-4
3.2997940E-1 1.3219570E-3
3.3995390E-1 1.7106630E-3
3.4992890E-1 2.2419730E-3
3.5994910E-1 2.8721410E-3
3.6987830E-1 3.6913310E-3
3.8000110E-1 4.5335830E-3
3.8994170E-1 5.5461970E-3
3.9993910E-1 6.5744000E-3
4.0993640E-1 7.9010860E-3
4.1996810E-1 9.2510060E-3
4.3001130E-1 1.0757090E-2
4.4002010E-1 1.2320040E-2
4.4996070E-1 1.4123400E-2
4.5999240E-1 1.5771510E-2
4.7001270E-1 1.7578330E-2
4.8002150E-1 1.9278590E-2
4.9000790E-1 2.1324660E-2
5.0000520E-1 2.3296030E-2
5.1001410E-1 2.5511850E-2
5.2005720E-1 2.7484940E-2
5.2998640E-1 2.9637020E-2
5.4002950E-1 3.1607810E-2
