N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 300 1.500E-4 1.194262873E+00 1.197473709E+00
1.468000E+10 1.000E+15 300 1.500E-4 1.195216241E+00 1.197485346E+00
2.154000E+10 1.000E+15 300 1.500E-4 1.195914335E+00 1.197502386E+00
3.162000E+10 1.000E+15 300 1.500E-4 1.196423827E+00 1.197527337E+00
4.642000E+10 1.000E+15 300 1.500E-4 1.196800793E+00 1.197563853E+00
6.813000E+10 1.000E+15 300 1.500E-4 1.197091189E+00 1.197617217E+00
1.000000E+11 1.000E+15 300 1.500E-4 1.197332978E+00 1.197695063E+00
1.468000E+11 1.000E+15 300 1.500E-4 1.197559095E+00 1.197808324E+00
2.154000E+11 1.000E+15 300 1.500E-4 1.197800670E+00 1.197972455E+00
3.162000E+11 1.000E+15 300 1.500E-4 1.198090237E+00 1.198209001E+00
4.642000E+11 1.000E+15 300 1.500E-4 1.198464797E+00 1.198547320E+00
6.813000E+11 1.000E+15 300 1.500E-4 1.198968473E+00 1.199026245E+00
1.000000E+12 1.000E+15 300 1.500E-4 1.199654262E+00 1.199695153E+00
1.468000E+12 1.000E+15 300 1.500E-4 1.200584328E+00 1.200613698E+00
2.154000E+12 1.000E+15 300 1.500E-4 1.201828005E+00 1.201849516E+00
3.162000E+12 1.000E+15 300 1.500E-4 1.203456885E+00 1.203473025E+00
4.642000E+12 1.000E+15 300 1.500E-4 1.205536059E+00 1.205548513E+00
6.813000E+12 1.000E+15 300 1.500E-4 1.208099743E+00 1.208109640E+00
1.000000E+13 1.000E+15 300 1.500E-4 1.211180719E+00 1.211188800E+00
