N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 300 1.500E-4 1.153529211E+00 1.154234119E+00
1.468000E+10 1.000E+15 300 1.500E-4 1.153986336E+00 1.154466609E+00
2.154000E+10 1.000E+15 300 1.500E-4 1.154477654E+00 1.154805234E+00
3.162000E+10 1.000E+15 300 1.500E-4 1.155072933E+00 1.155296688E+00
4.642000E+10 1.000E+15 300 1.500E-4 1.155853120E+00 1.156006257E+00
6.813000E+10 1.000E+15 300 1.500E-4 1.156917941E+00 1.157023044E+00
1.000000E+11 1.000E+15 300 1.500E-4 1.158391816E+00 1.158464271E+00
1.468000E+11 1.000E+15 300 1.500E-4 1.160425109E+00 1.160475376E+00
2.154000E+11 1.000E+15 300 1.500E-4 1.163184922E+00 1.163220146E+00
3.162000E+11 1.000E+15 300 1.500E-4 1.166826985E+00 1.166852054E+00
4.642000E+11 1.000E+15 300 1.500E-4 1.171441275E+00 1.171459513E+00
6.813000E+11 1.000E+15 300 1.500E-4 1.176976443E+00 1.176990117E+00
1.000000E+12 1.000E+15 300 1.500E-4 1.183177753E+00 1.183188364E+00
1.468000E+12 1.000E+15 300 1.500E-4 1.189603886E+00 1.189612408E+00
2.154000E+12 1.000E+15 300 1.500E-4 1.195767691E+00 1.195774731E+00
3.162000E+12 1.000E+15 300 1.500E-4 1.201340379E+00 1.201346310E+00
4.642000E+12 1.000E+15 300 1.500E-4 1.206263364E+00 1.206268414E+00
6.813000E+12 1.000E+15 300 1.500E-4 1.210681722E+00 1.210686062E+00
1.000000E+13 1.000E+15 300 1.500E-4 1.214787132E+00 1.214790887E+00
