T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.202858244E+00 1.194785232E+00 8.073012000E-03 1.202843969E+00 1.194752137E+00 8.091832000E-03 1.427500000E-05 3.309500000E-05
295 1.195976016E+00 1.194431950E+00 1.544066000E-03 1.195963758E+00 1.194402076E+00 1.561682000E-03 1.225800000E-05 2.987400000E-05
300 1.183096529E+00 1.194050595E+00 -1.095406600E-02 1.183086869E+00 1.194022961E+00 -1.093609200E-02 9.660000000E-06 2.763400000E-05
305 1.155796181E+00 1.191885101E+00 -3.608892000E-02 1.155791257E+00 1.191858939E+00 -3.606768200E-02 4.924000000E-06 2.616200000E-05
310 1.103017745E+00 1.185063697E+00 -8.204595200E-02 1.103022288E+00 1.185038727E+00 -8.201643900E-02 -4.543000000E-06 2.497000000E-05
315 1.014346071E+00 1.166647050E+00 -1.523009790E-01 1.014334765E+00 1.166625163E+00 -1.522903980E-01 1.130600000E-05 2.188700000E-05
320 1.014454832E+00 1.123673407E+00 -1.092185750E-01 1.014443109E+00 1.123660883E+00 -1.092177740E-01 1.172300000E-05 1.252400000E-05
325 1.016171653E+00 1.038689836E+00 -2.251818300E-02 1.016157703E+00 1.038698633E+00 -2.254093000E-02 1.395000000E-05 -8.797000000E-06
330 1.020029271E+00 1.013204560E+00 6.824711000E-03 1.020010214E+00 1.013186635E+00 6.823579000E-03 1.905700000E-05 1.792500000E-05
335 1.026841723E+00 1.015062653E+00 1.177907000E-02 1.026812704E+00 1.015041945E+00 1.177075900E-02 2.901900000E-05 2.070800000E-05
340 1.037688939E+00 1.019154264E+00 1.853467500E-02 1.037641451E+00 1.019127019E+00 1.851443200E-02 4.748800000E-05 2.724500000E-05
