T(K) Nd(cm-3) Mu(cm2/Vs)
497 8.09541E+18 1.19432E+2
455 6.69297E+15 5.13520E+2
263 1.84160E+15 1.64857E+3
218 9.53118E+16 7.34321E+2
353 2.41492E+16 7.16095E+2
383 2.43369E+13 8.14187E+2
376 1.21747E+15 8.18326E+2
410 8.24062E+14 6.83986E+2
396 5.78720E+15 6.85214E+2
242 8.59857E+18 2.14021E+2
446 1.65310E+17 3.48013E+2
499 6.11163E+15 4.27029E+2
229 8.89310E+13 2.53115E+3
377 9.29777E+16 4.88345E+2
293 5.66923E+18 1.94517E+2
286 4.51956E+16 7.96270E+2
344 1.21451E+15 9.86505E+2
413 5.33340E+14 6.77961E+2
337 1.11159E+13 1.08982E+3
308 9.19391E+14 1.26073E+3
449 2.78233E+18 1.61883E+2
425 3.57325E+15 6.09227E+2
344 6.27230E+13 1.03111E+3
357 3.78652E+16 6.45248E+2
274 5.11282E+15 1.36754E+3
259 4.28039E+16 8.81112E+2
361 3.26518E+16 6.52973E+2
345 1.65240E+14 1.02075E+3
484 4.02679E+15 4.61239E+2
293 1.26658E+13 1.48481E+3
241 2.17488E+17 5.15024E+2
211 1.79736E+14 2.94919E+3
374 8.48901E+17 2.54334E+2
338 3.55308E+14 1.05482E+3
467 1.79143E+17 3.23151E+2
375 7.72326E+15 7.45082E+2
464 8.67330E+14 5.19884E+2
292 7.35367E+13 1.49062E+3
367 4.69414E+17 3.09058E+2
331 4.97606E+14 1.09682E+3
391 1.32613E+14 7.72318E+2
426 3.06704E+16 5.09600E+2
324 2.42698E+13 1.18331E+3
488 3.68312E+18 1.42009E+2
484 2.22866E+16 4.20586E+2
429 1.01440E+16 5.64425E+2
481 7.95289E+18 1.23268E+2
350 9.68176E+15 8.28291E+2
442 2.37916E+15 5.66749E+2
478 1.46820E+18 1.81117E+2
435 1.39956E+14 6.09401E+2
248 5.34415E+16 8.43835E+2
206 5.75420E+18 2.59380E+2
469 1.66106E+17 3.26569E+2
229 3.57122E+13 2.55095E+3
307 7.87344E+14 1.27381E+3
316 1.29102E+18 2.51756E+2
382 4.64911E+14 8.06678E+2
239 3.25601E+18 2.51299E+2
260 2.25510E+18 2.53011E+2
272 5.57104E+16 7.77480E+2
289 2.34306E+14 1.49939E+3
247 1.62046E+15 1.88078E+3
406 3.31281E+18 1.67887E+2
281 5.07765E+18 2.04442E+2
315 1.09560E+18 2.64203E+2
419 6.71587E+17 2.51002E+2
415 3.57531E+14 6.73873E+2
404 1.41030E+15 6.97781E+2
231 1.26549E+15 2.18500E+3
266 1.34875E+13 1.83770E+3
469 7.83599E+13 5.15786E+2
391 1.33089E+16 6.54590E+2
200 8.59847E+14 2.94026E+3
408 2.63890E+16 5.59359E+2
254 1.56826E+15 1.78552E+3
215 5.12874E+13 2.93474E+3
263 3.00455E+13 1.88222E+3
223 7.50532E+16 7.94642E+2
294 4.19040E+15 1.24037E+3
393 3.45852E+14 7.57725E+2
365 1.68683E+14 8.96994E+2
396 1.75012E+16 6.21487E+2
224 3.36850E+18 2.63608E+2
311 4.89120E+15 1.10134E+3
334 3.92121E+13 1.10388E+3
461 8.61720E+16 3.82466E+2
312 3.18011E+17 3.90149E+2
232 9.04492E+13 2.46262E+3
394 4.39147E+16 5.44975E+2
334 3.01778E+13 1.10917E+3
227 6.35595E+16 8.37884E+2
402 3.12892E+18 1.71129E+2
428 1.61573E+17 3.67205E+2
441 2.24939E+17 3.27115E+2
441 1.41505E+16 5.21197E+2
256 6.95298E+18 2.10036E+2
385 2.40244E+14 7.96897E+2
441 1.52817E+13 5.92124E+2
285 8.07841E+13 1.56279E+3
405 2.02908E+16 5.87817E+2
324 2.33841E+17 4.22576E+2
444 2.21486E+14 5.81211E+2
444 4.23375E+16 4.56005E+2
226 5.56747E+16 8.81494E+2
409 5.50075E+14 6.91629E+2
214 7.93665E+13 2.92429E+3
292 9.55886E+18 1.80376E+2
348 5.02304E+14 9.83588E+2
247 1.08013E+16 1.38277E+3
281 8.66606E+16 6.53993E+2
283 1.14325E+14 1.58010E+3
420 8.42013E+16 4.37417E+2
263 5.56872E+15 1.44212E+3
429 1.92506E+16 5.33125E+2
371 1.10615E+16 7.36570E+2
284 1.87809E+15 1.42332E+3
329 4.98375E+17 3.25522E+2
395 3.80050E+13 7.58710E+2
481 1.84592E+17 3.09454E+2
338 9.41005E+16 5.45907E+2
428 5.88972E+17 2.56252E+2
349 5.45983E+13 1.00196E+3
327 4.21503E+17 3.44974E+2
489 1.85931E+18 1.66987E+2
366 1.04419E+17 4.89291E+2
272 5.94955E+16 7.60619E+2
369 2.45754E+18 1.92645E+2
410 2.76629E+17 3.32516E+2
326 1.45042E+17 4.92661E+2
331 1.05116E+13 1.13035E+3
312 2.40701E+16 8.52825E+2
474 1.59648E+13 5.04075E+2
468 2.76617E+16 4.38806E+2
443 5.04162E+17 2.60663E+2
252 3.26528E+16 9.86721E+2
401 2.92177E+18 1.74114E+2
471 7.37247E+17 2.21515E+2
233 7.79781E+18 2.23586E+2
269 5.34341E+14 1.70086E+3
386 3.06851E+17 3.39355E+2
220 6.66341E+13 2.75958E+3
292 7.04123E+18 1.88506E+2
257 1.93976E+17 5.17799E+2
222 2.45033E+16 1.20441E+3
434 1.15008E+13 6.13869E+2
218 5.21653E+18 2.50354E+2
301 2.87509E+18 2.15558E+2
320 1.13214E+13 1.21610E+3
240 1.14336E+14 2.26284E+3
363 4.17835E+18 1.73861E+2
397 3.60261E+14 7.43736E+2
427 2.46042E+18 1.73280E+2
392 5.79048E+14 7.57114E+2
363 1.28063E+15 8.81631E+2
417 2.36955E+18 1.77998E+2
222 9.63435E+14 2.40630E+3
430 5.02810E+16 4.65887E+2
466 9.69750E+13 5.21783E+2
318 9.62773E+13 1.22728E+3
327 1.28339E+15 1.09274E+3
287 2.95167E+17 4.20553E+2
260 3.44242E+16 9.43183E+2
293 8.08001E+13 1.47527E+3
395 1.34253E+14 7.57212E+2
336 3.94934E+15 9.74065E+2
482 1.22002E+15 4.77022E+2
265 4.72956E+14 1.76964E+3
296 1.83072E+13 1.45126E+3
482 6.01014E+15 4.58313E+2
430 9.34750E+15 5.63654E+2
228 5.55005E+18 2.38687E+2
205 5.41890E+15 2.05312E+3
401 3.15374E+16 5.60113E+2
269 7.32174E+17 3.26646E+2
231 6.38589E+14 2.29830E+3
471 1.92363E+14 5.08536E+2
318 1.02300E+16 9.69500E+2
424 3.08425E+17 3.12086E+2
302 2.84178E+18 2.15747E+2
390 1.17756E+18 2.24375E+2
228 5.01992E+18 2.43270E+2
472 4.93885E+18 1.36975E+2
318 1.74903E+17 4.71151E+2
366 8.65311E+16 5.15070E+2
268 6.81334E+17 3.34975E+2
228 8.17884E+14 2.31475E+3
425 1.28652E+18 2.05801E+2
265 1.13455E+15 1.69316E+3
426 4.53560E+14 6.34260E+2
324 9.96225E+16 5.57768E+2
490 1.49273E+17 3.15883E+2
271 8.81194E+13 1.74987E+3
496 7.83907E+13 4.54661E+2
476 2.67314E+18 1.56083E+2
403 8.25593E+17 2.42979E+2
325 7.45741E+16 6.06494E+2
276 4.05741E+13 1.69557E+3
255 7.61206E+17 3.34157E+2
329 5.35262E+13 1.14303E+3
