T(K) Nd(cm-3) Mu(cm2/Vs)
200 1.00000E+13 3.49107E+3
200 1.32571E+13 3.48458E+3
200 1.75751E+13 3.47669E+3
200 2.32995E+13 3.46714E+3
200 3.08884E+13 3.45556E+3
200 4.09492E+13 3.44156E+3
200 5.42868E+13 3.42466E+3
200 7.19686E+13 3.40431E+3
200 9.54095E+13 3.37987E+3
200 1.26486E+14 3.35060E+3
200 1.67683E+14 3.31567E+3
200 2.22300E+14 3.27419E+3
200 2.94705E+14 3.22517E+3
200 3.90694E+14 3.16759E+3
200 5.17947E+14 3.10045E+3
200 6.86649E+14 3.02281E+3
200 9.10298E+14 2.93386E+3
200 1.20679E+15 2.83307E+3
200 1.59986E+15 2.72027E+3
200 2.12095E+15 2.59573E+3
200 2.81177E+15 2.46032E+3
200 3.72759E+15 2.31547E+3
200 4.94171E+15 2.16325E+3
200 6.55129E+15 2.00620E+3
200 8.68511E+15 1.84719E+3
200 1.15140E+16 1.68932E+3
200 1.52642E+16 1.53550E+3
200 2.02359E+16 1.38846E+3
200 2.68270E+16 1.25031E+3
200 3.55648E+16 1.12267E+3
200 4.71487E+16 1.00668E+3
200 6.25055E+16 9.02452E+2
200 8.28643E+16 8.09834E+2
200 1.09854E+17 7.28508E+2
200 1.45635E+17 6.57469E+2
200 1.93070E+17 5.95996E+2
200 2.55955E+17 5.42524E+2
200 3.39322E+17 4.96598E+2
200 4.49843E+17 4.56806E+2
200 5.96362E+17 4.22293E+2
200 7.90604E+17 3.92533E+2
200 1.04811E+18 3.66663E+2
200 1.38950E+18 3.44071E+2
200 1.84207E+18 3.24242E+2
200 2.44205E+18 3.07011E+2
200 3.23746E+18 2.91869E+2
200 4.29193E+18 2.78631E+2
200 5.68987E+18 2.66917E+2
200 7.54312E+18 2.56602E+2
200 1.00000E+19 2.47596E+2
206 1.00000E+13 3.26869E+3
206 1.32571E+13 3.26310E+3
206 1.75751E+13 3.25631E+3
206 2.32995E+13 3.24808E+3
206 3.08884E+13 3.23809E+3
206 4.09492E+13 3.22602E+3
206 5.42868E+13 3.21143E+3
206 7.19686E+13 3.19384E+3
206 9.54095E+13 3.17269E+3
206 1.26486E+14 3.14733E+3
206 1.67683E+14 3.11702E+3
206 2.22300E+14 3.08096E+3
206 2.94705E+14 3.03824E+3
206 3.90694E+14 2.98795E+3
206 5.17947E+14 2.92911E+3
206 6.86649E+14 2.86083E+3
206 9.10298E+14 2.78228E+3
206 1.20679E+15 2.69286E+3
206 1.59986E+15 2.59224E+3
206 2.12095E+15 2.48050E+3
206 2.81177E+15 2.35822E+3
206 3.72759E+15 2.22647E+3
206 4.94171E+15 2.08699E+3
206 6.55129E+15 1.94194E+3
206 8.68511E+15 1.79393E+3
206 1.15140E+16 1.64574E+3
206 1.52642E+16 1.50022E+3
206 2.02359E+16 1.35996E+3
206 2.68270E+16 1.22719E+3
206 3.55648E+16 1.10375E+3
206 4.71487E+16 9.90714E+2
206 6.25055E+16 8.88553E+2
206 8.28643E+16 7.97658E+2
206 1.09854E+17 7.17209E+2
206 1.45635E+17 6.46908E+2
206 1.93070E+17 5.85722E+2
206 2.55955E+17 5.32931E+2
206 3.39322E+17 4.87073E+2
206 4.49843E+17 4.47480E+2
206 5.96362E+17 4.13264E+2
206 7.90604E+17 3.83688E+2
206 1.04811E+18 3.58044E+2
206 1.38950E+18 3.35848E+2
206 1.84207E+18 3.16321E+2
206 2.44205E+18 2.99399E+2
206 3.23746E+18 2.84467E+2
206 4.29193E+18 2.71448E+2
206 5.68987E+18 2.60067E+2
206 7.54312E+18 2.49980E+2
206 1.00000E+19 2.41150E+2
212 1.00000E+13 3.06611E+3
212 1.32571E+13 3.06127E+3
212 1.75751E+13 3.05540E+3
212 2.32995E+13 3.04827E+3
212 3.08884E+13 3.03963E+3
212 4.09492E+13 3.02917E+3
212 5.42868E+13 3.01653E+3
212 7.19686E+13 3.00127E+3
212 9.54095E+13 2.98290E+3
212 1.26486E+14 2.96085E+3
