T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169531677E+00 1.139628571E+00 2.990310600E-02 1.169057151E+00 1.138012791E+00 3.104436000E-02
295 1.176678426E+00 1.137930698E+00 3.874772800E-02 1.176018386E+00 1.137207123E+00 3.881126300E-02
300 1.174153938E+00 1.143397703E+00 3.075623500E-02 1.173375568E+00 1.142709252E+00 3.066631600E-02
305 1.180589939E+00 1.148817320E+00 3.177261900E-02 1.179600768E+00 1.147938301E+00 3.166246700E-02
310 1.182458514E+00 1.153923405E+00 2.853510900E-02 1.180101215E+00 1.152819299E+00 2.728191600E-02
315 1.183200817E+00 1.158610383E+00 2.459043400E-02 1.181220187E+00 1.157237494E+00 2.398269300E-02
320 1.186948430E+00 1.162978180E+00 2.397025000E-02 1.185190645E+00 1.161288702E+00 2.390194300E-02
325 1.189471863E+00 1.166663136E+00 2.280872700E-02 1.187379152E+00 1.164612930E+00 2.276622200E-02
330 1.180114798E+00 1.169725415E+00 1.038938300E-02 1.177926324E+00 1.167268012E+00 1.065831200E-02
335 1.166613150E+00 1.171945895E+00 -5.332745000E-03 1.164157848E+00 1.169040464E+00 -4.882616000E-03
340 1.152404219E+00 1.173177328E+00 -2.077310900E-02 1.150755945E+00 1.170000974E+00 -1.924502900E-02
