T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169466141E+00 1.137787406E+00 3.167873500E-02 1.157468438E+00 1.129893193E+00 2.757524500E-02
295 1.176584684E+00 1.137283214E+00 3.930147000E-02 1.163173824E+00 1.133738660E+00 2.943516400E-02
300 1.174032229E+00 1.142890322E+00 3.114190700E-02 1.168874880E+00 1.138356865E+00 3.051801500E-02
305 1.180418445E+00 1.148258505E+00 3.215994000E-02 1.169404427E+00 1.142510263E+00 2.689416400E-02
310 1.181841063E+00 1.153311108E+00 2.852995500E-02 1.169598828E+00 1.146148117E+00 2.345071100E-02
315 1.182380575E+00 1.157943566E+00 2.443700900E-02 1.172998926E+00 1.149118360E+00 2.388056600E-02
320 1.186529101E+00 1.162258132E+00 2.427096900E-02 1.175238591E+00 1.151510235E+00 2.372835600E-02
325 1.188879694E+00 1.165894517E+00 2.298517700E-02 1.175584752E+00 1.153003059E+00 2.258169300E-02
330 1.179407327E+00 1.168914409E+00 1.049291800E-02 1.164787773E+00 1.153663128E+00 1.112464500E-02
335 1.164171149E+00 1.171103625E+00 -6.932476000E-03 1.147937845E+00 1.153329223E+00 -5.391378000E-03
340 1.151821370E+00 1.172316453E+00 -2.049508300E-02 1.140435847E+00 1.153065010E+00 -1.262916300E-02
