T nFsrh nFBsrh dnsrh nF nFB dn
290 1.181739028E+00 1.15091241E+00 3.082661800E-02 1.181733885E+00 1.15091241E+00 3.082147500E-02
295 1.189606542E+00 1.155542507E+00 3.406403500E-02 1.189599337E+00 1.155536521E+00 3.406281600E-02
300 1.187216422E+00 1.162506366E+00 2.471005600E-02 1.187207912E+00 1.162497953E+00 2.470995900E-02
305 1.194873274E+00 1.169391955E+00 2.548131900E-02 1.194862310E+00 1.169381763E+00 2.548054700E-02
310 1.202275720E+00 1.176108732E+00 2.616698800E-02 1.202260966E+00 1.176094802E+00 2.616616400E-02
315 1.200665375E+00 1.176992589E+00 2.367278600E-02 1.200437391E+00 1.176862688E+00 2.357470300E-02
320 1.206414199E+00 1.178875334E+00 2.753886500E-02 1.206392641E+00 1.178854701E+00 2.753794000E-02
325 1.207817407E+00 1.185201031E+00 2.261637600E-02 1.207792120E+00 1.185175494E+00 2.261662600E-02
330 1.213092331E+00 1.190788731E+00 2.230360000E-02 1.213060945E+00 1.190755639E+00 2.230530600E-02
335 1.213138446E+00 1.195314276E+00 1.782417000E-02 1.213100896E+00 1.195272404E+00 1.782849200E-02
340 1.204783941E+00 1.198530602E+00 6.253339000E-03 1.204746044E+00 1.198480799E+00 6.265245000E-03
